timestamp,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
1748025982.1006367,-0.05887133136042889,-0.08000695655108664,0.13685173166714848,0.9994559925930258,-0.021164775470603657,0.024456651922273632,-0.006453164024055094,-0.02731524473183448,-0.01958258664581987,0.04527165980197366,0.0,0.0,0.0
1748025982.2028072,-0.06280529165426865,-0.08681126489104123,0.1425055182254223,0.9994364798793679,-0.022097941775305427,0.02475093728191361,-0.005078854132582516,-0.02741375324012634,-0.06875788559192905,0.034217911324933833,0.0,0.0,0.0
1748025982.3308852,-0.06605663680374718,-0.09631818047760059,0.14701670718929077,0.9994006244133795,-0.023853397029881818,0.02485817774742733,-0.0033879745216505172,-0.027443095882866815,-0.06194452458025516,0.03558699831736918,0.0,0.0,0.0
1748025982.4354064,-0.06893784900261335,-0.10553160320404978,0.15218625986377043,0.9993795556306653,-0.025660314736109142,0.024108440647279256,-0.0009138515496760045,-0.00989514960036938,-0.057971986559624045,0.06142268090473767,0.0,0.0,0.0
1748025982.5520995,-0.06992708625154802,-0.11031840451485089,0.16327058586066182,0.9993433509205106,-0.026939624437979225,0.024161138210877967,0.0018338501739824239,0.0038652853964636622,-0.016320076113254582,0.12207612412616,0.0,0.0,0.0
1748025982.615339,-0.0662026276708241,-0.11027645917719461,0.18240514499547572,0.9992894335541563,-0.027865566853948802,0.025194161623574064,0.0030647008021425057,0.03302401686867966,-0.01532778022313132,0.17764593985932756,0.0,0.0,0.0
1748025982.7430677,-0.056340286804476,-0.11370615314843677,0.210146015930811,0.9991788946597202,-0.02944592928314173,0.027515569553859597,0.004167390953424371,0.10172511515990092,-0.0482497868524208,0.22227228236846513,0.0,0.0,0.0
1748025982.852219,-0.04129869205742863,-0.12131264237454545,0.24493418321480762,0.9990136899746576,-0.03087501907348873,0.031207344846658946,0.00666948784032212,0.13279832928692872,-0.07360433958071216,0.300179706474066,0.0,0.0,0.0
1748025982.9549947,-0.02093685931967916,-0.13309181118901173,0.2848202431202331,0.9987607604784141,-0.032473060497060134,0.036054308963968065,0.011069348475174521,0.1560736610901983,-0.09341966084591971,0.318098674299512,0.0,0.0,0.0
1748025983.0618718,0.0028490106766450134,-0.14457209134846277,0.3241902466298804,0.9984761553357158,-0.034594948852184344,0.04029454855854959,0.01499686955284964,0.18805260548095207,-0.07299090019530663,0.286063953399919,0.0,0.0,0.0
1748025983.157504,0.028726853479061072,-0.14994701748113165,0.3627894704778607,0.9982199174301934,-0.03740911953120345,0.04372486580075204,0.01567451218585143,0.20720923718543668,0.003989132856804586,0.291206102559609,0.0,0.0,0.0
1748025983.2544322,0.05575730218953412,-0.14701142216085308,0.400220590917324,0.9980173844594296,-0.040228173209002085,0.046555752273570346,0.013249767064662821,0.19592371748839804,0.03948701064383751,0.2871471219355837,0.0,0.0,0.0
1748025983.3413327,0.08332771306646516,-0.13910419739112106,0.4372066481906107,0.9978246683844815,-0.0434404808345178,0.048802242302674916,0.008786178606007436,0.2119345168430022,0.061317225378555565,0.30028432764160645,0.0,0.0,0.0
1748025983.4499986,0.1116507931074425,-0.13024239400940918,0.4788206119250442,0.9976573825352724,-0.04583108219199794,0.05067787181758467,0.0033184764606948264,0.21343072031468283,0.057599906532947345,0.28125637519582003,0.0,0.0,0.0
1748025983.543139,0.13663779095741296,-0.12207657174450838,0.5220556306280486,0.99751309195001,-0.04767225083850561,0.051913029833680485,-0.000158813754949619,0.17800465525224118,0.07155202995629074,0.3501832479908419,0.0,0.0,0.0
1748025983.6446342,0.16117969277131503,-0.10951314092523887,0.5709731402925176,0.9974505331476341,-0.048460886225728576,0.052314558861341905,-0.002676445564680422,0.17800369738673874,0.09014353392263649,0.38274812378091705,0.0,0.0,0.0
1748025983.7481635,0.1838593983461812,-0.0999726374672539,0.6228479761156706,0.9973769289629671,-0.04958533641013133,0.05246145086037983,-0.005324674555182537,0.159456164303988,0.05744225111742902,0.4187448466867887,0.0,0.0,0.0
1748025983.8548965,0.2055440850583254,-0.09358798471829427,0.6792641459785544,0.9973518487080694,-0.049534058906271786,0.052712807489022004,-0.007551609993347395,0.1425295017319066,0.035267508447826265,0.4455048666214086,0.0,0.0,0.0
1748025983.9582663,0.22419089904805356,-0.09478156159598024,0.7446105648248388,0.9972423459215194,-0.05067709036938495,0.053409122573810995,-0.00932746688729603,0.12215131960102975,-0.02282914548775781,0.5487014951910238,0.0,0.0,0.0
1748025984.051625,0.23881043553092232,-0.10561461510853368,0.8199702968820155,0.9970497446404638,-0.052020232308679595,0.05548607903083563,-0.01034394396354235,0.1002112243105158,-0.12915284206981148,0.6054759154413663,0.0,0.0,0.0
1748025984.1589735,0.2523996010431946,-0.13077248508115585,0.9005454480598445,0.9969233553732352,-0.052922303129246395,0.057074090245455567,-0.00925211140875304,0.08415329710795535,-0.24664206482424145,0.6172912652118391,0.0,0.0,0.0
1748025984.2668958,0.26410101725517554,-0.17232144344381942,0.9781325525541882,0.9967721934829279,-0.05506906366684185,0.05820980839189598,-0.004920440332821174,0.07206540197901952,-0.36244259144392316,0.5487039986801666,0.0,0.0,0.0
1748025984.3619077,0.2717421527517952,-0.22516903075382244,1.0452341604499191,0.9965966896367067,-0.05817491813180584,0.058390566033364476,0.0011220088319995425,0.052091880653675274,-0.41694513894885127,0.49693266540867814,0.0,0.0,0.0
1748025984.4715867,0.276701257493502,-0.2811563512509145,1.1071691041424832,0.9963369215449173,-0.061968004187655606,0.05861999763031072,0.006033332513515491,0.030250392660990368,-0.42056433241318025,0.4457224992352891,0.0,0.0,0.0
1748025984.5514152,0.27991897929636744,-0.3335449302927937,1.1617793223718786,0.996082422159621,-0.06571118777427012,0.05842413723168638,0.009405756463485399,0.011967434254779368,-0.3762750175886701,0.39038062343552205,0.0,0.0,0.0
1748025984.6855445,0.27964486253642307,-0.38193155693001735,1.208321059151213,0.9958587776565727,-0.06968239934998455,0.057434821077111786,0.010530883772337036,-0.01303090325117472,-0.35622608557104485,0.33395595380960014,0.0,0.0,0.0
1748025984.7963831,0.2773951092915617,-0.42761305041947334,1.2500592939852375,0.9956115260355886,-0.0742107814142323,0.05612937839643463,0.009997100970055767,-0.04437607451826383,-0.35175378100963284,0.30107258569481793,0.0,0.0,0.0
1748025984.873062,0.2724047132588364,-0.47370596590200775,1.2869040923879682,0.9952865571235568,-0.07921903638914994,0.05507955203724264,0.009759940065797171,-0.05146087881775059,-0.35644119754622516,0.271926962019114,0.0,0.0,0.0
1748025984.9600837,0.26685409956554945,-0.5213426747546072,1.3204288341675863,0.9950051606708942,-0.08414728614906233,0.052702755352987164,0.010314264406116392,-0.04991931541734538,-0.33135522595100325,0.23192543949303798,0.0,0.0,0.0
1748025985.048579,0.2603595013535164,-0.5686209382793043,1.3535012902085863,0.994723830952542,-0.0882383844697864,0.05117451458847445,0.01093877040142181,-0.07816445234243892,-0.3464064364362628,0.25418885439635686,0.0,0.0,0.0
1748025985.163033,0.25182539767118517,-0.6162101027512186,1.3867935406063219,0.9943975577211954,-0.09267300064005775,0.04950148386362791,0.011610996761211427,-0.0743355693068259,-0.352080825769625,0.22423809618356116,0.0,0.0,0.0
1748025985.2764184,0.24277513657918287,-0.6599754154143214,1.4175112239888308,0.9940100659202314,-0.09761736419023424,0.04760719458931626,0.012181710928408598,-0.05628750027837481,-0.2931327055392596,0.2233799849743478,0.0,0.0,0.0
1748025985.384023,0.2323963538287782,-0.6964963900455294,1.4469165398356154,0.9936608413825432,-0.10145366843076736,0.04707096359472453,0.011384632235626373,-0.07065268874768935,-0.23608805092167634,0.19938268088846584,0.0,0.0,0.0
1748025985.4724565,0.2223224963726444,-0.7273928203293836,1.4790022970593963,0.9933478331073408,-0.1049293232682249,0.04649203962471483,0.009402650209236777,-0.07460839240377273,-0.22609295818994216,0.2768462442176945,0.0,0.0,0.0
1748025985.5758047,0.21382015784831618,-0.756402943310764,1.5063009159561422,0.9931017063257209,-0.10799118684231047,0.04486706123252358,0.008593676377876011,-0.06212116315229572,-0.2213451558951233,0.20279723279957038,0.0,0.0,0.0
1748025985.6557543,0.2057113525564503,-0.7837536728109316,1.5217406729823322,0.9929628911004456,-0.11016372252888067,0.04270092212512834,0.008079751585813328,-0.043798894707614125,-0.19220575942988063,0.1378688939370217,0.0,0.0,0.0
1748025985.82089,0.20061379847964644,-0.8082626759749031,1.5297743460881252,0.9928313652315526,-0.11232918791469694,0.03990721808728496,0.008686063516343438,-0.03487903498551105,-0.18376471688689436,0.10087366273782948,0.0,0.0,0.0
1748025985.9171855,0.20105456237591357,-0.8304948033964825,1.528786785391071,0.9928418353406969,-0.11364901452693894,0.0355411674346051,0.009263741779518995,-0.004338093197808891,-0.18666122204800037,0.05274150882755021,0.0,0.0,0.0
1748025986.068907,0.2047850716763993,-0.8519077161020212,1.535112969388898,0.9927793566909513,-0.1152298371335683,0.03174761561877783,0.010164765860289996,0.03471188743550539,-0.17701463358090141,0.06828221963109506,0.0,0.0,0.0
1748025986.2024405,0.21555962543817853,-0.867800132483874,1.542061171355561,0.9926430613773682,-0.11739727886914786,0.02829266422780687,0.008783892325074469,0.0928731921427311,-0.1429021375030682,0.14192395601330413,0.0,0.0,0.0
1748025986.3264766,0.23126597407879995,-0.8856294125531241,1.5640686830762254,0.9923240349085604,-0.12061272341033517,0.02632793213757705,0.0072402129592572025,0.14691794136650688,-0.1480432610317899,0.17927016365050807,0.0,0.0,0.0
1748025986.480599,0.25308832530795516,-0.9053073219981109,1.5860962685736357,0.9919950678326094,-0.12362293235756139,0.024981402291682574,0.0062518421793571685,0.2024241506130167,-0.15654518681559468,0.1565094229703277,0.0,0.0,0.0
1748025986.6009653,0.28442758171911736,-0.9251362253541828,1.6029876742129505,0.991683224276908,-0.1265533180804298,0.02285159701407083,0.005142458993124583,0.26626349883671263,-0.1621311515688288,0.11800053572793945,0.0,0.0,0.0
1748025986.7566283,0.32232637859385405,-0.9494387015331214,1.6190797124733067,0.9911732624752124,-0.13081679513732744,0.021165391853150476,0.0038152394347959803,0.3341875402931354,-0.14910644141251161,0.09969961992462216,0.0,0.0,0.0
1748025986.8825011,0.37062261891739856,-0.9707104606942306,1.6323687914083853,0.9907199269743848,-0.1346280709061832,0.01860839153462237,0.0017425798241224545,0.41177653273915615,-0.1566424759709331,0.08486334343201139,0.0,0.0,0.0
1748025987.0069256,0.4320838738046561,-0.9896311656905994,1.6459216297945298,0.9903377508709642,-0.13766840539123332,0.016688778319373355,0.00018448599458880196,0.495637750433113,-0.1400470231801664,0.09522262642712714,0.0,0.0,0.0
1748025987.1499364,0.5040626191797503,-1.0063754788991606,1.658355034698457,0.9900461749912494,-0.13985955953719098,0.015544420088668793,-0.0024991989449384914,0.5866420390554872,-0.14226440378172994,0.08523588686720625,0.0,0.0,0.0
1748025987.2977617,0.5891418044505071,-1.0258857292750012,1.671761500639285,0.9896930645998486,-0.14235805996180545,0.01458407703792369,-0.0053967901407232085,0.6816309962260986,-0.14257703792623333,0.07268020614551482,0.0,0.0,0.0
1748025987.4210653,0.685146134803515,-1.045395457274225,1.685709282886515,0.9894631855290706,-0.14394834622633654,0.01394621072178897,-0.006854291201160928,0.7623592995895211,-0.1567507734350158,0.08303492009580715,0.0,0.0,0.0
1748025987.5431807,0.7909176237564722,-1.0725912289777495,1.6957455337336538,0.9891517896984063,-0.1460182746426389,0.013806712023961451,-0.008171603876484137,0.8198451188091344,-0.22423177533021163,0.07531723861934983,0.0,0.0,0.0
1748025987.684192,0.9037266276673268,-1.1105680690821496,1.7095747810324193,0.9889494461311416,-0.14736173212526638,0.014439356895494356,-0.007417403480617889,0.8798160255653782,-0.32128989469513736,0.07831644873069112,0.0,0.0,0.0
1748025987.8188574,1.0238574019731432,-1.1614287768257452,1.7225229430282423,0.9885896891279973,-0.14994522907831812,0.013456318032657032,-0.0050776304970476804,0.9392991972751286,-0.4320177892021796,0.09138013799246202,0.0,0.0,0.0
1748025987.945342,1.1579240641477666,-1.2239517503070894,1.732941828488663,0.9881706170532147,-0.15286509602356085,0.012255095155971492,-0.0009521833302556024,1.0135351386634397,-0.5037311465799205,0.09915036308036401,0.0,0.0,0.0
1748025988.0911055,1.3052294009839245,-1.2955934193044225,1.739821184026825,0.9874061912544945,-0.15779078845279193,0.011260230817178878,0.0020706891806520048,1.099385575037118,-0.5807776238598977,0.04702789733632458,0.0,0.0,0.0
1748025988.2136748,1.4600611633986187,-1.371858907768305,1.7444614011772794,0.9864214802624944,-0.1638260550659127,0.010719883409981224,0.004332557901084603,1.1980593379284739,-0.5834106780185332,0.022641586071270866,0.0,0.0,0.0
1748025988.356301,1.6290791397734279,-1.4457328121442217,1.7502678295572576,0.9856420435569623,-0.1684437045082238,0.01086878112863228,0.0042836878013635974,1.29880710858473,-0.5337166358506856,0.02376306934010426,0.0,0.0,0.0
1748025988.4641783,1.8118359957685466,-1.5133296595968448,1.7557150263168657,0.9850844242083673,-0.1717071663426991,0.011108894287512659,0.0013851629287130085,1.4071194723025937,-0.47425864297197207,0.03345284093458622,0.0,0.0,0.0
1748025988.6115024,2.0162055815813082,-1.5825143012656369,1.761844841496348,0.9845649613107983,-0.1745678882009449,0.012241912796721632,-0.002832832364654597,1.4809961138643488,-0.4872279813982313,0.021968385805679263,0.0,0.0,0.0
1748025988.7406867,2.1941273323738155,-1.6441851056615975,1.7672292846451867,0.9844116694628485,-0.1753210676441173,0.013481054132139163,-0.0038012425574837656,1.5313834665038788,-0.5332109809163633,0.027701375737174568,0.0,0.0,0.0
1748025988.8837132,2.4123701915494813,-1.7284928883767656,1.7741326138668223,0.9842025337764178,-0.17648368336265996,0.0138938352189071,-0.002417303815749638,1.5851440977086426,-0.6319739746898666,0.06056207399296507,0.0,0.0,0.0
1748025989.0113146,2.6287375385703324,-1.8234747124931214,1.7789492601872348,0.983902430836131,-0.1781716342673211,0.013809387150420625,0.00041971870866271783,1.6182022618904595,-0.7681621507064518,0.050856737828595885,0.0,0.0,0.0
1748025989.136227,2.8676679476012525,-1.940204380964112,1.7835887937012846,0.9832579429478427,-0.18167610129978368,0.01359544208258921,0.0035743252603503426,1.6719195639336284,-0.8832859155847048,0.03284130378934774,0.0,0.0,0.0
1748025989.2758217,3.0645770145062468,-2.0530743919103793,1.7884599191470834,0.9825162016867294,-0.18547948595554392,0.014520647180308929,0.006958772752024204,1.6848890844804705,-0.9370150356776056,0.04758716115752904,0.0,0.0,0.0
1748025989.4131758,3.3141071958296497,-2.1865164872167795,1.7952959547579144,0.9815767755856177,-0.1901580003541404,0.01532930772659436,0.010582100778200201,1.7710061308904876,-0.9676070560985028,0.06582478835261725,0.0,0.0,0.0
1748025989.526545,3.5537759469708106,-2.3145414726997067,1.8024709591672283,0.9806277574902181,-0.19482510055051902,0.016120686125863173,0.012349287996389123,1.838093987613782,-0.9575102377582354,0.06777819976725642,0.0,0.0,0.0
1748025989.6667333,3.8007309813658683,-2.4382888293325724,1.8104265096091368,0.979694894303862,-0.1993366282385142,0.0177129001129412,0.01220966367407748,1.8912474223687108,-0.9255826301754713,0.06961815108945214,0.0,0.0,0.0
1748025989.7930715,4.048381994163595,-2.5547336055088343,1.8195100994694573,0.9790291168484297,-0.20241415185483908,0.01997063102433051,0.011474902542505168,1.9605710688172941,-0.8854141920569184,0.07133694238611824,0.0,0.0,0.0
1748025989.9169335,4.319534459608395,-2.6715121257912378,1.8258484320410415,0.9786089648523927,-0.20442305292687105,0.02136027968533641,0.008913349221844247,2.033566318038016,-0.8461480251889109,0.05516922782453405,0.0,0.0,0.0
1748025990.0617747,4.587184592126568,-2.7821252616074768,1.831924397290111,0.9783412219533719,-0.2055922511975881,0.023112778007036087,0.006788163749387486,2.050687266633896,-0.8393968046801755,0.03584003154994179,0.0,0.0,0.0
1748025990.1813433,4.869776626038586,-2.907287122430828,1.8363969203903825,0.9780872630736457,-0.2066844407601333,0.024484223099057623,0.005231689976636,2.0728243319627944,-0.9251903388119533,0.05471847880832196,0.0,0.0,0.0
1748025990.3423796,5.133855129625731,-3.0299079710756236,1.8416634644513756,0.9777405585900528,-0.20811136581469025,0.025671409847192544,0.0073510695285224446,2.076462545179654,-0.9886752739757083,0.06785160473616834,0.0,0.0,0.0
1748025990.484086,5.412793345132226,-3.1670576180642147,1.8462197636312916,0.9773450000868119,-0.2097784868710073,0.026092828822402617,0.010435589847482336,2.101257498930546,-1.033345055943891,0.08089783899457648,0.0,0.0,0.0
1748025990.583366,5.703061058396603,-3.3070159083395643,1.8519631112311112,0.9764731203483782,-0.21356277472993881,0.027180124794540395,0.012346145264996593,2.1352362203461075,-1.0565829447555182,0.09562741767320244,0.0,0.0,0.0
1748025990.7419198,5.970712871571162,-3.4375821378603586,1.8609804985841034,0.9753261420309952,-0.21846551383116156,0.029011468576089657,0.01304111300772109,2.134684705437414,-1.0536892492349648,0.10953786556201217,0.0,0.0,0.0
1748025990.8668497,6.266574254549485,-3.5780787587891516,1.8668699158562205,0.9738996973223073,-0.22452736175335186,0.03123560845148575,0.01145339007732031,2.171889481646928,-1.057077933813678,0.07539828057316092,0.0,0.0,0.0
1748025990.9998941,6.571814799344496,-3.7208156194737727,1.868796157994412,0.9722704673415845,-0.23134847433628322,0.032935303087560784,0.009126202286911675,2.201547458244531,-1.036333460042774,0.0397763281777987,0.0,0.0,0.0
1748025991.1673062,6.871802998571537,-3.8569845126823643,1.8647537335670918,0.9708104918823367,-0.2371925431001149,0.03490266927777605,0.0069634780219401905,2.226963534338113,-1.0082621622109407,-0.013378858005263896,0.0,0.0,0.0
1748025991.2710037,7.154921973342076,-3.984851972688398,1.8543520419955526,0.9696280734629175,-0.24182817936251086,0.0363727099999857,0.004190081868087574,2.234254499383928,-0.9699917768234383,-0.07718160456580607,0.0,0.0,0.0
1748025991.402429,7.446342815189926,-4.115000896322038,1.8390757733138348,0.9687724550010839,-0.24513382837664785,0.03726340209974045,0.0008806137258804505,2.2395151910997684,-0.986917457848996,-0.09402018178507565,0.0,0.0,0.0
1748025991.548486,7.784896829943378,-4.265605200174959,1.8206688133652056,0.9677759047813189,-0.24879202912851853,0.038725885433898384,-0.003553894226696045,2.276868347701018,-1.0064280659427363,-0.09583575322911973,0.0,0.0,0.0
1748025991.6687675,8.07496944613736,-4.396879638436721,1.8087757523655184,0.9671785908107461,-0.25070417268619016,0.040729269620642175,-0.007356484978683209,2.2509348436958287,-1.0412251336909966,-0.11620171928597126,0.0,0.0,0.0
1748025991.8081992,8.381397165936091,-4.542773326557056,1.7979632746380165,0.966572189765033,-0.25249506603330607,0.043647349443327044,-0.008908001360447037,2.2195099432379655,-1.113103783956782,-0.1093746497039498,0.0,0.0,0.0
1748025991.9336567,8.642405621453046,-4.688141921690139,1.785492546952989,0.9658513882454564,-0.2550067909331048,0.04525094401894306,-0.007415151226978684,2.113562057161326,-1.2170711248028667,-0.15383475060779417,0.0,0.0,0.0
1748025992.0569932,8.915335022026216,-4.859118407046932,1.7632976620369158,0.9650486360338895,-0.2580856365759549,0.04538804629372049,-0.00358601951370277,2.034429145075397,-1.3518200165685434,-0.23224187529292167,0.0,0.0,0.0
1748025992.1902955,9.175814577394334,-5.0425587253969955,1.7333939573990143,0.9639585571706355,-0.2624791087540861,0.043422340010024985,0.001765761371554207,1.9839695040914551,-1.4306395458144683,-0.2481656447194797,0.0,0.0,0.0
1748025992.3309157,9.44009727349179,-5.235445456522945,1.7013963153827956,0.9627959806203942,-0.267008301961427,0.041011283126359356,0.006967140103270142,1.943270215709073,-1.4686984177231823,-0.28410860497213924,0.0,0.0,0.0
1748025992.4907894,9.719011795196437,-5.438508217496361,1.663686730624456,0.9612442005767027,-0.27268774991301464,0.039580662347621316,0.009184175148403587,1.9533281148111712,-1.4761935595481617,-0.32330783079001074,0.0,0.0,0.0
1748025992.5932262,10.015911184637075,-5.654626754030506,1.6239135846638233,0.9595496440602833,-0.27876859938696097,0.037876322068484354,0.010859687204527835,1.9620453380968867,-1.49952657398015,-0.3079168102965746,0.0,0.0,0.0
1748025992.7302737,10.273643112460732,-5.850245741599836,1.5883197988215838,0.9580532608197291,-0.28381009475427066,0.036913781925082316,0.014938281435410436,1.9569871319369192,-1.4977673523542299,-0.2808680340076037,0.0,0.0,0.0
