timestamp,latitude,longitude,altitude,x_local,y_local,z_local,source
1748025981.3828273,0.4239641279875069,-0.5981505386889493,0.04920192256924163,-0.5981505386889493,0.4239641279875069,0.04920192256924163,ppk
1748025981.5223722,0.4239641279875069,-0.5981505386889493,0.04920192256924163,-0.5981505386889493,0.4239641279875069,0.04920192256924163,ppk
1748025981.6278331,0.4239641302183709,-0.5981505412780955,0.0756988102229236,-0.5981505412780955,0.4239641302183709,0.0756988102229236,ppk
1748025981.7192984,0.4239641302183709,-0.5981505412780955,0.0756988102229236,-0.5981505412780955,0.4239641302183709,0.0756988102229236,ppk
1748025981.8059764,0.42396413135892713,-0.5981505422780318,0.0874023008305865,-0.5981505422780318,0.42396413135892713,0.0874023008305865,ppk
1748025981.905812,0.42396413135892713,-0.5981505422780318,0.0874023008305865,-0.5981505422780318,0.42396413135892713,0.0874023008305865,ppk
1748025982.006554,0.4239641280300204,-0.59815053875008,0.04830165393218079,-0.59815053875008,0.4239641280300204,0.04830165393218079,ppk
1748025982.1015527,0.4239641280300204,-0.59815053875008,0.04830165393218079,-0.59815053875008,0.4239641280300204,0.04830165393218079,ppk
1748025982.2054155,0.42396412256559357,-0.5981505305210213,-0.039497417952493244,-0.5981505305210213,0.42396412256559357,-0.039497417952493244,ppk
1748025982.3335676,0.42396412256559357,-0.5981505305210213,-0.039497417952493244,-0.5981505305210213,0.42396412256559357,-0.039497417952493244,ppk
1748025982.4385684,0.42396411496302155,-0.5981505209440019,-0.14150242246414046,-0.5981505209440019,0.42396411496302155,-0.14150242246414046,ppk
1748025982.5558326,0.42396411496302155,-0.5981505209440019,-0.14150242246414046,-0.5981505209440019,0.42396411496302155,-0.14150242246414046,ppk
1748025982.6157515,0.42396411496302155,-0.5981505209440019,-0.14150242246414046,-0.5981505209440019,0.42396411496302155,-0.14150242246414046,ppk
1748025982.7450984,0.42396411496302155,-0.5981505209440019,-0.14150242246414046,-0.5981505209440019,0.42396411496302155,-0.14150242246414046,ppk
1748025982.8536358,0.8479281917395771,-0.5981504731122761,-0.22419747184663885,-0.5981504731122761,0.8479281917395771,-0.22419747184663885,ppk
1748025982.955598,0.8479281917395771,-0.5981504731122761,-0.22419747184663885,-0.5981504731122761,0.8479281917395771,-0.22419747184663885,ppk
1748025983.0620973,0.8479281938542325,-0.5981504745282672,-0.20729836360535966,-0.5981504745282672,0.8479281938542325,-0.20729836360535966,ppk
1748025983.15864,0.8479281938542325,-0.5981504745282672,-0.20729836360535966,-0.5981504745282672,0.8479281938542325,-0.20729836360535966,ppk
1748025983.2558048,0.8479282013295059,-0.5981504798572346,-0.15039833926007615,-0.5981504798572346,0.8479282013295059,-0.15039833926007615,ppk
1748025983.341668,0.8479282013295059,-0.5981504798572346,-0.15039833926007615,-0.5981504798572346,0.8479282013295059,-0.15039833926007615,ppk
1748025983.4507544,0.8479282117373168,-0.5981504871657047,-0.0737992183428486,-0.5981504871657047,0.8479282117373168,-0.0737992183428486,ppk
1748025983.5449057,0.8479282117373168,-0.5981504871657047,-0.0737992183428486,-0.5981504871657047,0.8479282117373168,-0.0737992183428486,ppk
1748025983.646204,0.8479282219925837,-0.5981504937894666,0.000503455312355233,-0.5981504937894666,0.8479282219925837,0.000503455312355233,ppk
1748025983.7493947,0.8479282219925837,-0.5981504937894666,0.000503455312355233,-0.5981504937894666,0.8479282219925837,0.000503455312355233,ppk
1748025983.8551383,0.8479282292175931,-0.5981504991003754,0.05540457862590807,-0.5981504991003754,0.8479282292175931,0.05540457862590807,ppk
1748025983.9591386,0.8479282292175931,-0.5981504991003754,0.05540457862590807,-0.5981504991003754,0.8479282292175931,0.05540457862590807,ppk
1748025984.0549972,0.8479282382539396,-0.5981505058692829,0.12560263737969907,-0.5981505058692829,0.8479282382539396,0.12560263737969907,ppk
1748025984.1600423,0.8479282382539396,-0.5981505058692829,0.12560263737969907,-0.5981505058692829,0.8479282382539396,0.12560263737969907,ppk
1748025984.2700424,0.8479282499731915,-0.5981505140963704,0.21540061090769114,-0.5981505140963704,0.8479282499731915,0.21540061090769114,ppk
1748025984.3635404,0.8479282499731915,-0.5981505140963704,0.21540061090769114,-0.5981505140963704,0.8479282499731915,0.21540061090769114,ppk
1748025984.4721057,1.271892381839636,-0.5981504834889593,0.3146971119830396,-0.5981504834889593,1.271892381839636,0.3146971119830396,ppk
1748025984.553181,1.271892381839636,-0.5981504834889593,0.3146971119830396,-0.5981504834889593,1.271892381839636,0.3146971119830396,ppk
1748025984.68819,1.2718924075180853,-0.5981504946285209,0.4372022990510992,-0.5981504946285209,1.2718924075180853,0.4372022990510992,ppk
1748025984.7967567,1.2718924075180853,-0.5981504946285209,0.4372022990510992,-0.5981504946285209,1.2718924075180853,0.4372022990510992,ppk
1748025984.8776176,1.2718924516762529,-0.5981505157628441,0.6613005057166301,-0.5981505157628441,1.2718924516762529,0.6613005057166301,ppk
1748025984.962032,1.2718924516762529,-0.5981505157628441,0.6613005057166301,-0.5981505157628441,1.2718924516762529,0.6613005057166301,ppk
1748025985.0500991,1.2718924516762529,-0.5981505157628441,0.6613005057166301,-0.5981505157628441,1.2718924516762529,0.6613005057166301,ppk
1748025985.164752,1.2718924706300112,-0.5981505244213257,0.7551039100828034,-0.5981505244213257,1.2718924706300112,0.7551039100828034,ppk
1748025985.277428,1.6958566428539448,-0.5981504928253863,0.8463971464227719,-0.5981504928253863,1.6958566428539448,0.8463971464227719,ppk
1748025985.384807,1.6958566428539448,-0.5981504928253863,0.8463971464227719,-0.5981504928253863,1.6958566428539448,0.8463971464227719,ppk
1748025985.4752767,1.6958566636729644,-0.5981505005512138,0.9260022496364548,-0.5981505005512138,1.6958566636729644,0.9260022496364548,ppk
1748025985.5812123,1.6958566636729644,-0.5981505005512138,0.9260022496364548,-0.5981505005512138,1.6958566636729644,0.9260022496364548,ppk
1748025985.6586533,1.6958566636729644,-0.5981505005512138,0.9260022496364548,-0.5981505005512138,1.6958566636729644,0.9260022496364548,ppk
1748025985.8226826,1.6958566916741586,-0.5981505102064142,1.0305020664364775,-0.5981505102064142,1.6958566916741586,1.0305020664364775,ppk
1748025985.9172542,1.6958566916741586,-0.5981505102064142,1.0305020664364775,-0.5981505102064142,1.6958566916741586,1.0305020664364775,ppk
1748025986.0753858,1.6958566916741586,-0.5981505102064142,1.0305020664364775,-0.5981505102064142,1.6958566916741586,1.0305020664364775,ppk
1748025986.2026901,1.6958567620991978,-0.5981505352208711,1.2970044465225667,-0.5981505352208711,1.6958567620991978,1.2970044465225667,ppk
1748025986.3280418,1.6958567620991978,-0.5981505352208711,1.2970044465225667,-0.5981505352208711,1.6958567620991978,1.2970044465225667,ppk
1748025986.4832723,1.6958567620991978,-0.5981505352208711,1.2970044465225667,-0.5981505352208711,1.6958567620991978,1.2970044465225667,ppk
1748025986.601432,2.119821017448559,-0.5981505153324114,1.514403916324854,-0.5981505153324114,2.119821017448559,1.514403916324854,ppk
1748025986.7563367,2.119821054374899,-0.5981505254689776,1.6236034405324433,-0.5981505254689776,2.119821054374899,1.6236034405324433,ppk
1748025986.8844075,2.119821054374899,-0.5981505254689776,1.6236034405324433,-0.5981505254689776,2.119821054374899,1.6236034405324433,ppk
1748025987.010409,2.119821090899313,-0.5981505359753877,1.7342983259998026,-0.5981505359753877,2.119821090899313,1.7342983259998026,ppk
1748025987.1527653,2.119821090899313,-0.5981505359753877,1.7342983259998026,-0.5981505359753877,2.119821090899313,1.7342983259998026,ppk
1748025987.298436,2.119821090899313,-0.5981505359753877,1.7342983259998026,-0.5981505359753877,2.119821090899313,1.7342983259998026,ppk
1748025987.4223437,2.5437853572885984,-0.5981505081769479,1.8656000509576618,-0.5981505081769479,2.5437853572885984,1.8656000509576618,ppk
1748025987.545226,2.5437853572885984,-0.5981505081769479,1.8656000509576618,-0.5981505081769479,2.5437853572885984,1.8656000509576618,ppk
1748025987.6852248,2.5437853572885984,-0.5981505081769479,1.8656000509576618,-0.5981505081769479,2.5437853572885984,1.8656000509576618,ppk
1748025987.824732,2.543785354707293,-2.632538616721504e-11,1.9308008837162516,-2.632538616721504e-11,2.543785354707293,1.9308008837162516,ppk
1748025987.9464264,2.543785354707293,-2.632538616721504e-11,1.9308008837162516,-2.632538616721504e-11,2.543785354707293,1.9308008837162516,ppk
1748025988.092543,2.543785354707293,-2.632538616721504e-11,1.9308008837162516,-2.632538616721504e-11,2.543785354707293,1.9308008837162516,ppk
1748025988.217122,2.967749596709073,-1.5859140404910992e-10,1.9637978326535686,-1.5859140404910992e-10,2.967749596709073,1.9637978326535686,ppk
1748025988.3622308,2.967749596709073,-1.5859140404910992e-10,1.9637978326535686,-1.5859140404910992e-10,2.967749596709073,1.9637978326535686,ppk
1748025988.4662192,2.967749596709073,-1.5859140404910992e-10,1.9637978326535686,-1.5859140404910992e-10,2.967749596709073,1.9637978326535686,ppk
1748025988.6133034,3.3917138541357414,0.5981504361255306,1.9623022307639058,0.5981504361255306,3.3917138541357414,1.9623022307639058,ppk
1748025988.7410755,3.3917138541357414,0.5981504361255306,1.9623022307639058,0.5981504361255306,3.3917138541357414,1.9623022307639058,ppk
1748025988.8848927,3.391713933532649,1.196300870947214,1.9523000104342625,1.196300870947214,3.391713933532649,1.9523000104342625,ppk
1748025989.0121896,3.3917139209289138,1.1963008665565271,1.929297386010206,1.1963008665565271,3.3917139209289138,1.929297386010206,ppk
1748025989.1366463,3.3917139209289138,1.1963008665565271,1.929297386010206,1.1963008665565271,3.3917139209289138,1.929297386010206,ppk
1748025989.2767792,3.8156782710272235,1.7944511707021495,1.8973985073982516,1.7944511707021495,3.8156782710272235,1.8973985073982516,ppk
1748025989.4136126,3.815678250678333,1.7944511608506,1.8628983853216492,1.7944511608506,3.815678250678333,1.8628983853216492,ppk
1748025989.5379667,3.815678250678333,1.7944511608506,1.8628983853216492,1.7944511608506,3.815678250678333,1.8628983853216492,ppk
1748025989.6707547,4.239642643571897,2.392601371719793,1.8210964692519336,2.392601371719793,4.239642643571897,1.8210964692519336,ppk
1748025989.7952313,4.239642643571897,2.392601371719793,1.8210964692519336,2.392601371719793,4.239642643571897,1.8210964692519336,ppk
1748025989.9194558,4.239642866994203,2.9907516926434314,1.7737024180974448,2.9907516926434314,4.239642866994203,1.7737024180974448,ppk
1748025990.0628717,4.239642836137062,2.99075167079835,1.7273004414183029,2.99075167079835,4.239642836137062,1.7273004414183029,ppk
1748025990.1832788,4.239642836137062,2.99075167079835,1.7273004414183029,2.99075167079835,4.239642836137062,1.7273004414183029,ppk
1748025990.343629,4.663607675969764,4.187052010064235,1.6535995204677962,4.187052010064235,4.663607675969764,1.6535995204677962,ppk
1748025990.4850883,4.663607675969764,4.187052010064235,1.6535995204677962,4.187052010064235,4.663607675969764,1.6535995204677962,ppk
1748025990.5847113,4.663607675969764,4.187052010064235,1.6535995204677962,4.187052010064235,4.663607675969764,1.6535995204677962,ppk
1748025990.7441132,4.663608032106651,4.785202227260711,1.5603984179366621,4.785202227260711,4.663608032106651,1.5603984179366621,ppk
1748025990.8694105,4.663608032106651,4.785202227260711,1.5603984179366621,4.785202227260711,4.663608032106651,1.5603984179366621,ppk
1748025991.0008364,5.087572673349239,5.3833520983938214,1.5052981300001862,5.3833520983938214,5.087572673349239,1.5052981300001862,ppk
1748025991.1688056,5.511537370739785,5.981501884900432,1.4573922763025344,5.981501884900432,5.511537370739785,1.4573922763025344,ppk
1748025991.273173,5.511537370739785,5.981501884900432,1.4573922763025344,5.981501884900432,5.511537370739785,1.4573922763025344,ppk
1748025991.4034708,5.511537938026269,6.57965204096339,1.4257983654309896,6.57965204096339,5.511537938026269,1.4257983654309896,ppk
1748025991.5509925,5.511537938026269,6.57965204096339,1.4257983654309896,6.57965204096339,5.511537938026269,1.4257983654309896,ppk
1748025991.670316,5.511537938026269,6.57965204096339,1.4257983654309896,6.57965204096339,5.511537938026269,1.4257983654309896,ppk
1748025991.810641,5.935502707277824,7.177801652532405,1.343590614118211,7.177801652532405,5.935502707277824,1.343590614118211,ppk
1748025991.9344249,5.935502707277824,7.177801652532405,1.343590614118211,7.177801652532405,5.935502707277824,1.343590614118211,ppk
1748025992.0660193,5.935503338596606,7.77595168946394,1.260696541950163,7.77595168946394,5.935503338596606,1.260696541950163,ppk
1748025992.1910388,5.935504050870727,8.374101745425643,1.204093307581009,8.374101745425643,5.935504050870727,1.204093307581009,ppk
1748025992.3307176,5.935504050870727,8.374101745425643,1.204093307581009,8.374101745425643,5.935504050870727,1.204093307581009,ppk
1748025992.4919882,6.359469014194632,8.972251213188718,1.1653881689575365,8.972251213188718,6.359469014194632,1.1653881689575365,ppk
1748025992.5946066,6.359469014194632,8.972251213188718,1.1653881689575365,8.972251213188718,6.359469014194632,1.1653881689575365,ppk
1748025992.7303371,6.359469014194632,8.972251213188718,1.1653881689575365,8.972251213188718,6.359469014194632,1.1653881689575365,ppk
1748025992.8902442,6.783434937755319,10.168550593191442,1.1028859392314685,10.168550593191442,6.783434937755319,1.1028859392314685,ppk
1748025992.9993374,6.783434937755319,10.168550593191442,1.1028859392314685,10.168550593191442,6.783434937755319,1.1028859392314685,ppk
1748025993.1400025,6.783434885898105,10.168550515560696,1.0540883315934955,10.168550515560696,6.783434885898105,1.0540883315934955,ppk
1748025993.2786036,7.207401054081922,11.364849746453777,1.016389011815471,11.364849746453777,7.207401054081922,1.016389011815471,ppk
1748025993.413214,7.207401054081922,11.364849746453777,1.016389011815471,11.364849746453777,7.207401054081922,1.016389011815471,ppk
1748025993.5206647,7.207401054081922,11.364849746453777,1.016389011815471,11.364849746453777,7.207401054081922,1.016389011815471,ppk
1748025993.659987,7.207401054081922,11.364849746453777,1.016389011815471,11.364849746453777,7.207401054081922,1.016389011815471,ppk
1748025993.7993627,7.207403457928016,12.56114996081196,1.1388843299872962,12.56114996081196,7.207403457928016,1.1388843299872962,ppk
1748025993.9466345,7.207404748939568,13.159300091739961,1.203481209745485,13.159300091739961,7.207404748939568,1.203481209745485,ppk
1748025994.0614243,7.207404748939568,13.159300091739961,1.203481209745485,13.159300091739961,7.207404748939568,1.203481209745485,ppk
1748025994.2500737,7.631370253499719,13.75744925982096,1.2439839119669247,13.75744925982096,7.631370253499719,1.2439839119669247,ppk
1748025994.3218315,7.631370253499719,13.75744925982096,1.2439839119669247,13.75744925982096,7.631370253499719,1.2439839119669247,ppk
1748025994.4788625,7.631370253499719,13.75744925982096,1.2439839119669247,13.75744925982096,7.631370253499719,1.2439839119669247,ppk
1748025994.5993047,7.631372907573632,14.953749068827092,1.1898811876162265,14.953749068827092,7.631372907573632,1.1898811876162265,ppk
1748025994.7322743,7.631372907573632,14.953749068827092,1.1898811876162265,14.953749068827092,7.631372907573632,1.1898811876162265,ppk
1748025994.8504853,7.631372907573632,14.953749068827092,1.1898811876162265,14.953749068827092,7.631372907573632,1.1898811876162265,ppk
1748025995.0075705,7.631372907573632,14.953749068827092,1.1898811876162265,14.953749068827092,7.631372907573632,1.1898811876162265,ppk
1748025995.1146283,7.631372907573632,14.953749068827092,1.1898811876162265,14.953749068827092,7.631372907573632,1.1898811876162265,ppk
1748025995.2510307,7.631372907573632,14.953749068827092,1.1898811876162265,14.953749068827092,7.631372907573632,1.1898811876162265,ppk
1748025995.4003525,7.631372907573632,14.953749068827092,1.1898811876162265,14.953749068827092,7.631372907573632,1.1898811876162265,ppk
1748025995.5191052,7.631372907573632,14.953749068827092,1.1898811876162265,14.953749068827092,7.631372907573632,1.1898811876162265,ppk
1748025995.6703136,7.631372907573632,14.953749068827092,1.1898811876162265,14.953749068827092,7.631372907573632,1.1898811876162265,ppk
1748025995.810439,8.055346245973963,18.54264678257419,0.9077667643675356,18.54264678257419,8.055346245973963,0.9077667643675356,ppk
1748025995.9456131,8.055346245973963,18.54264678257419,0.9077667643675356,18.54264678257419,8.055346245973963,0.9077667643675356,ppk
1748025996.0769343,8.055347860018781,19.140796276103288,0.773464768426591,19.140796276103288,8.055347860018781,0.773464768426591,ppk
1748025996.2186992,7.6313853714379665,19.738947027123842,0.6253692940908753,19.738947027123842,7.6313853714379665,0.6253692940908753,ppk
1748025996.350498,7.6313853714379665,19.738947027123842,0.6253692940908753,19.738947027123842,7.6313853714379665,0.6253692940908753,ppk
1748025996.470825,7.631385195219229,19.73894657422852,0.4787628487784542,19.73894657422852,7.631385195219229,0.4787628487784542,ppk
1748025996.6141658,7.631385195219229,19.73894657422852,0.4787628487784542,19.73894657422852,7.631385195219229,0.4787628487784542,ppk
1748025996.7252085,7.631386953420771,20.33709609849932,0.3619625719136909,20.33709609849932,7.631386953420771,0.3619625719136909,ppk
1748025996.859899,7.631390763166176,21.533395433762227,0.23286166693385302,21.533395433762227,7.631390763166176,0.23286166693385302,ppk
1748025996.9808495,7.631390763166176,21.533395433762227,0.23286166693385302,21.533395433762227,7.631390763166176,0.23286166693385302,ppk
1748025997.129561,7.6313928136019475,22.13154525802655,0.21866131937007408,22.13154525802655,7.6313928136019475,0.21866131937007408,ppk
1748025997.2481961,7.6313928136019475,22.13154525802655,0.21866131937007408,22.13154525802655,7.6313928136019475,0.21866131937007408,ppk
1748025997.3754663,7.6313949414694235,22.729695140548095,0.22165757135920364,22.729695140548095,7.6313949414694235,0.22165757135920364,ppk
1748025997.5250428,7.6313949414694235,22.729695140548095,0.22165757135920364,22.729695140548095,7.6313949414694235,0.22165757135920364,ppk
1748025997.6505158,7.6313949414694235,22.729695140548095,0.22165757135920364,22.729695140548095,7.6313949414694235,0.22165757135920364,ppk
1748025997.7892492,7.207435239886665,23.925996483547742,0.21975397768659866,23.925996483547742,7.207435239886665,0.21975397768659866,ppk
1748025997.925038,7.207435239886665,23.925996483547742,0.21975397768659866,23.925996483547742,7.207435239886665,0.21975397768659866,ppk
1748025998.047799,7.207435239886665,23.925996483547742,0.21975397768659866,23.925996483547742,7.207435239886665,0.21975397768659866,ppk
1748025998.170673,7.207439855812958,25.122296208391827,0.19454949587194592,25.122296208391827,7.207439855812958,0.19454949587194592,ppk
1748025998.3208025,7.207439855812958,25.122296208391827,0.19454949587194592,25.122296208391827,7.207439855812958,0.19454949587194592,ppk
1748025998.438256,7.2074398238724395,25.12229609788794,0.16645043567881337,25.12229609788794,7.2074398238724395,0.16645043567881337,ppk
1748025998.5737789,7.2074398238724395,25.12229609788794,0.16645043567881337,25.12229609788794,7.2074398238724395,0.16645043567881337,ppk
1748025998.7248063,7.2074398238724395,25.12229609788794,0.16645043567881337,25.12229609788794,7.2074398238724395,0.16645043567881337,ppk
1748025998.8619883,6.783480532923484,26.31859748920656,0.12054001898449371,26.31859748920656,6.783480532923484,0.12054001898449371,ppk
1748025998.966743,6.783480532923484,26.31859748920656,0.12054001898449371,26.31859748920656,6.783480532923484,0.12054001898449371,ppk
1748025999.1406186,6.783480522956512,26.31859745183638,0.11144578056074204,26.31859745183638,6.783480522956512,0.11144578056074204,ppk
1748025999.2597585,6.783483060326446,26.916747457770242,0.1265418606782257,26.916747457770242,6.783483060326446,0.1265418606782257,ppk
1748025999.4163513,6.783483060326446,26.916747457770242,0.1265418606782257,26.916747457770242,6.783483060326446,0.1265418606782257,ppk
1748025999.5089583,6.783485651043395,27.514897455805464,0.139234624470167,27.514897455805464,6.783485651043395,0.139234624470167,ppk
1748025999.6734037,6.359524204059549,28.11304941435345,0.16813260560541907,28.11304941435345,6.359524204059549,0.16813260560541907,ppk
1748025999.7787826,6.359524204059549,28.11304941435345,0.16813260560541907,28.11304941435345,6.359524204059549,0.16813260560541907,ppk
1748025999.920561,5.935562780783388,28.711201323477294,0.16693253881573147,28.711201323477294,5.935562780783388,0.16693253881573147,ppk
1748026000.0651188,5.935562780783388,28.711201323477294,0.16693253881573147,28.711201323477294,5.935562780783388,0.16693253881573147,ppk
1748026000.2171614,5.93556274605053,28.711201154653388,0.1293348825910111,28.711201154653388,5.93556274605053,0.1293348825910111,ppk
1748026000.3409245,5.93556274605053,28.711201154653388,0.1293348825910111,28.711201154653388,5.93556274605053,0.1293348825910111,ppk
1748026000.4513032,5.93556274605053,28.711201154653388,0.1293348825910111,28.711201154653388,5.93556274605053,0.1293348825910111,ppk
1748026000.5957813,5.511601268727786,29.309352534775687,-0.003869050714520276,29.309352534775687,5.511601268727786,-0.003869050714520276,ppk
1748026000.7412899,5.511601268727786,29.309352534775687,-0.003869050714520276,29.309352534775687,5.511601268727786,-0.003869050714520276,ppk
1748026000.870033,5.5116012176015845,29.30935226423236,-0.06286715844454942,29.30935226423236,5.5116012176015845,-0.06286715844454942,ppk
1748026001.0186102,5.087639910865584,29.907504230212904,-0.08156922302072586,29.907504230212904,5.087639910865584,-0.08156922302072586,ppk
1748026001.1681998,5.087639910865584,29.907504230212904,-0.08156922302072586,29.907504230212904,5.087639910865584,-0.08156922302072586,ppk
1748026001.2983534,5.087639910853493,29.907504234720506,-0.08056977236918561,29.907504234720506,5.087639910853493,-0.08056977236918561,ppk
1748026001.4039474,5.087639910853493,29.907504234720506,-0.08056977236918561,29.907504234720506,5.087639910853493,-0.08056977236918561,ppk
1748026001.5267441,4.663675827003446,29.907506306085832,-0.06686705586766577,29.907506306085832,4.663675827003446,-0.06686705586766577,ppk
1748026001.6682312,4.663678697425887,30.505656504607984,-0.05167212954868477,30.505656504607984,4.663678697425887,-0.05167212954868477,ppk
1748026001.8053997,4.663678697425887,30.505656504607984,-0.05167212954868477,30.505656504607984,4.663678697425887,-0.05167212954868477,ppk
1748026001.9485626,4.663678714968516,30.505656616249947,-0.028272776590844033,30.505656616249947,4.663678714968516,-0.028272776590844033,ppk
1748026002.089391,4.239717538049216,31.10380886061168,-0.02277457029189534,31.10380886061168,4.239717538049216,-0.02277457029189534,ppk
1748026002.2135046,4.239717538049216,31.10380886061168,-0.02277457029189534,31.10380886061168,4.239717538049216,-0.02277457029189534,ppk
1748026002.3336623,4.239717539877471,31.10380886970706,-0.020874851555231146,31.10380886970706,4.239717539877471,-0.020874851555231146,ppk
1748026002.4803605,4.239717539877471,31.10380886970706,-0.020874851555231146,31.10380886970706,4.239717539877471,-0.020874851555231146,ppk
1748026002.6129212,4.239717541112416,31.103808880010604,-0.018776768142832023,31.103808880010604,4.239717541112416,-0.018776768142832023,ppk
1748026002.735599,3.8157534664509227,31.10381115606924,0.01992741850297603,31.10381115606924,3.8157534664509227,0.01992741850297603,ppk
1748026002.8955863,3.8157534664509227,31.10381115606924,0.01992741850297603,31.10381115606924,3.8157534664509227,0.01992741850297603,ppk
1748026003.0192695,3.8157535139175374,31.103811536750953,0.09812108235750537,31.103811536750953,3.8157535139175374,0.09812108235750537,ppk
1748026003.134102,3.8157535139175374,31.103811536750953,0.09812108235750537,31.103811536750953,3.8157535139175374,0.09812108235750537,ppk
1748026003.2810712,3.8157535781520813,31.103812062057155,0.2060236089853434,31.103812062057155,3.8157535781520813,0.2060236089853434,ppk
1748026003.4144845,3.391792500165013,31.701964982662368,0.31911905400715923,31.701964982662368,3.391792500165013,0.31911905400715923,ppk
1748026003.5397642,3.391792500165013,31.701964982662368,0.31911905400715923,31.701964982662368,3.391792500165013,0.31911905400715923,ppk
1748026003.6864872,3.391792565606889,31.701965596528286,0.44282205708921757,31.701965596528286,3.391792565606889,0.44282205708921757,ppk
1748026003.8074272,3.391792565606889,31.701965596528286,0.44282205708921757,31.701965596528286,3.391792565606889,0.44282205708921757,ppk
1748026003.9702091,3.3917926091335535,31.701966008260683,0.5258222402130134,31.701966008260683,3.3917926091335535,0.5258222402130134,ppk
1748026004.0801601,3.391792643284145,31.70196632195501,0.5890241445427392,31.70196632195501,3.391792643284145,0.5890241445427392,ppk
1748026004.2097533,3.391792643284145,31.70196632195501,0.5890241445427392,31.70196632195501,3.391792643284145,0.5890241445427392,ppk
1748026004.397186,3.391792652937704,31.701966411288716,0.6070218858723995,31.701966411288716,3.391792652937704,0.6070218858723995,ppk
1748026004.4855661,3.391792652937704,31.701966411288716,0.6070218858723995,31.701966411288716,3.391792652937704,0.6070218858723995,ppk
1748026004.652227,3.3917926642566023,31.701966514897144,0.627918798049067,31.701966514897144,3.3917926642566023,0.627918798049067,ppk
1748026004.7445726,2.967828522367322,31.70196863389334,0.6261184727817025,31.70196863389334,2.967828522367322,0.6261184727817025,ppk
