timestamp,vins_x,vins_y,vins_z,gps_x,gps_y,gps_z,time_diff,error_x,error_y,error_z,error_2d,error_3d
1748023038.5206845,-0.19544538531453526,5.916622950657242,1.1171794237017916,0.7227261746639003,3.988948419512847,2.0999999999999943,0.06796765327453613,-0.9181715599784356,1.9276745311443952,-0.9828205762982027,2.1351740237217194,2.3505115181107135
1748023038.622568,-0.18405050248978228,6.022695043252753,1.1877843114709876,0.8224125438944732,4.100267910816038,2.200000000000003,0.031636714935302734,-1.0064630463842554,1.9224271324367148,-1.0122156885290152,2.1699525209704302,2.394425723084806
1748023038.7164254,-0.17638985961066567,6.126993983654863,1.2616619547960448,0.8224125438944732,4.100267910816038,2.200000000000003,0.06222081184387207,-0.9988024035051388,2.0267260728388248,-0.938338045203958,2.2594744556140323,2.4465696602895886
1748023038.8237538,-0.17032559973710804,6.2278142181433935,1.3334092876582468,0.9220989125938099,4.193034152909554,2.200000000000003,0.031231403350830078,-1.092424512330918,2.0347800652338393,-0.866590712341756,2.30948505711002,2.466718608137431
1748023038.9252524,-0.16476321949894412,6.325985823861103,1.4074852639775455,0.9220989125938099,4.193034152909554,2.200000000000003,0.0702672004699707,-1.086862132092754,2.132951670951549,-0.7925147360224574,2.3938989378819255,2.521672407670147
1748023039.042518,-0.16232270995609,6.427545097888789,1.4833319523490283,1.046706873999217,4.267247146584366,2.299999999999997,0.005687236785888672,-1.209029583955307,2.1602979513044227,-0.8166680476509689,2.475608970190815,2.606834569615662
1748023039.1569238,-0.15950178643488044,6.529936434235253,1.5596751920256509,1.2086972236668754,4.322906892631449,2.299999999999997,0.09037113189697266,-1.3681990101017558,2.207029541603804,-0.7403248079743463,2.596718684947471,2.7001905025493245
1748023039.2603607,-0.1527278054325052,6.629820453888854,1.6272714696903163,1.2086972236668754,4.322906892631449,2.299999999999997,0.013065814971923828,-1.3614250290993806,2.3069135612574048,-0.6727285303096808,2.678680326013459,2.761863856974886
1748023039.3560672,-0.1364134325369868,6.71938181675759,1.6802446206862738,1.370687572803298,4.360013389468856,2.200000000000003,0.09334373474121094,-1.5071010053402847,2.359368427288734,-0.5197553793137291,2.799637979451024,2.8474758067997996
1748023039.462788,-0.11452800303426969,6.810645811207664,1.7263147604193687,1.370687572803298,4.360013389468856,2.200000000000003,0.013377189636230469,-1.4852155758375676,2.450632421738808,-0.47368523958063413,2.8655653147656452,2.904452147890286
1748023039.553665,-0.09021132665366949,6.897311092128625,1.767693003236789,1.5575995146457906,4.378566637887558,2.200000000000003,0.09862017631530762,-1.64781084129946,2.518744454241067,-0.4323069967632138,3.0098761094892534,3.0407636432193463
1748023039.6562483,-0.0643607227615206,6.978386241051211,1.8112911215783467,1.5575995146457906,4.378566637887558,2.200000000000003,0.0039632320404052734,-1.6219602374073112,2.5998196031636533,-0.38870887842165613,3.064280826021727,3.088836605080984
1748023039.7671096,-0.037782132235129495,7.052668747482535,1.8540919273019612,1.7569722525756999,4.378566637887558,2.200000000000003,0.08461499214172363,-1.7947543848108294,2.674102109594977,-0.3459080726980417,3.220553585074778,3.239076687745395
1748023039.8628366,-0.009116507119468764,7.126214201770033,1.8931833046603574,1.7569722525756999,4.378566637887558,2.200000000000003,0.011111974716186523,-1.7660887596951687,2.7476475638824747,-0.3068166953396454,3.2662878995016524,3.2806665674783315
1748023039.9756606,0.023213330284811207,7.197459141519161,1.9256159785196902,1.9563449905056096,4.360013389468856,2.200000000000003,0.07272076606750488,-1.9331316602207984,2.8374457520503054,-0.2743840214803126,3.4333797360001332,3.4443262044730973
1748023040.0896354,0.05553487735708984,7.2657640870048965,1.953593135724099,1.9563449905056096,4.360013389468856,2.200000000000003,0.04125404357910156,-1.9008101131485198,2.9057506975360408,-0.24640686427590386,3.4722422442103427,3.480974367219782
1748023040.1857636,0.09122918977056216,7.338198939933122,1.9820218400293785,2.1681785245229364,4.341460141050152,2.200000000000003,0.06461381912231445,-2.076949334752374,2.99673879888297,-0.2179781599706243,3.64611601130009,3.652625965806389
1748023040.2836504,0.12961460783287748,7.402519315186275,2.0085470979616975,2.1681785245229364,4.341460141050152,2.200000000000003,0.03327298164367676,-2.038563916690059,3.0610591741361235,-0.19145290203830534,3.6777474233549046,3.682727294233518
1748023040.39888,0.1730019027681422,7.475536275230915,2.038651913737682,2.355090466365429,4.304353643421773,2.299999999999997,0.044118404388427734,-2.182088563597287,3.1711826318091427,-0.261348086262315,3.849403821849564,3.858265491884016
1748023040.530666,0.22068527625229706,7.538898393182301,2.067331423467634,2.355090466365429,4.304353643421773,2.299999999999997,0.08766770362854004,-2.134405190113132,3.234544749760528,-0.23266857653236306,3.875301956465492,3.8822802475208906
1748023040.615647,0.2708688772924077,7.6046564971186115,2.098892535294473,2.5295416121205045,4.267247146584366,2.299999999999997,0.04740333557128906,-2.258672734828097,3.3374093505342453,-0.2011074647055242,4.029876387197161,4.034891313090048
1748023040.7309468,0.3215950597913064,7.668264448943646,2.1325633166759257,2.5295416121205045,4.267247146584366,2.299999999999997,0.06789636611938477,-2.207946552329198,3.4010173023592793,-0.16743668332407147,4.0548670346744515,4.058322524370401
1748023040.8213725,0.3704683854178441,7.730214649511012,2.167051940936606,2.70399275787558,4.2115874013282575,2.299999999999997,0.032892465591430664,-2.333524372457736,3.5186272481827547,-0.13294805906339136,4.222093521999295,4.22418618137472
1748023040.9220543,0.4186261450480053,7.784072280874327,2.1966453153660286,2.70399275787558,4.2115874013282575,2.299999999999997,0.06778931617736816,-2.2853666128275747,3.572484879546069,-0.10335468463396857,4.240937251317481,4.24219647829377
1748023041.032673,0.4691386144749501,7.83528290446047,2.223254543282832,2.8535223109245855,4.17448090449085,2.3999999999999915,0.0196993350982666,-2.3843836964496354,3.66080199996962,-0.17674545671715958,4.368839307513656,4.372413046745076
1748023041.1499362,0.5134870226606054,7.876367648153391,2.244567942637724,2.8535223109245855,4.17448090449085,2.3999999999999915,0.0975639820098877,-2.34003528826398,3.7018867436625404,-0.15543205736226762,4.379466932541578,4.382224291119865
1748023041.3166487,0.5598638093049217,7.921490720291189,2.2637086651237124,3.003051864504827,4.1188211592347415,2.3999999999999915,0.059964895248413086,-2.4431880551999052,3.8026695610564474,-0.1362913348762791,4.519896421784102,4.521950794913528
1748023041.4343271,0.6105511802927879,7.964368769142595,2.2767895372352034,3.1276598259102344,4.081714662397335,2.3999999999999915,0.015512943267822266,-2.5171086456174465,3.8826541067452602,-0.12321046276478809,4.6271847646779705,4.628824868646754
1748023041.557897,0.671297335238588,8.00545259922783,2.2822266731132257,3.239806990696988,4.026054917141225,2.3999999999999915,0.0954132080078125,-2.5685096554584,3.9793976820866046,-0.11777332688676578,4.736332733495322,4.737796778979154
1748023041.6580842,0.7483732791089821,8.045058286826212,2.2842996226398937,3.239806990696988,4.026054917141225,2.3999999999999915,0.004773855209350586,-2.491433711588006,4.019003369684986,-0.11570037736009775,4.728597046141325,4.730012325787084
1748023041.7830555,0.8287168842829189,8.06351997562605,2.280223930121694,3.3394933599275602,3.988948419512847,2.3999999999999915,0.07432198524475098,-2.5107764756446413,4.074571556113204,-0.11977606987829725,4.786035089354998,4.787533622174657
1748023041.8952065,0.9291272956765262,8.088331580256046,2.276979422159168,3.3394933599275602,3.988948419512847,2.3999999999999915,0.037828922271728516,-2.410366064251034,4.0993831607432,-0.12302057784082354,4.755502798051739,4.757093747746644
1748023041.9921317,1.0267334176344676,8.097770434011537,2.272753502836058,3.42671893253948,3.9518419226754404,2.3999999999999915,0.05997776985168457,-2.3999855149050124,4.145928511336097,-0.12724649716393355,4.79047530970189,4.792164997566748
1748023042.1258328,1.1345034646747543,8.10590373171226,2.271607727694504,3.42671893253948,3.9518419226754404,2.3999999999999915,0.07372331619262695,-2.2922154678647257,4.15406180903682,-0.12839227230548733,4.7445211838937515,4.746258088221112
1748023042.2365031,1.242854016360372,8.109850555495669,2.2696453220493282,3.4890229129765657,3.9147354258380345,2.3999999999999915,0.0052144527435302734,-2.2461688966161937,4.195115129657634,-0.13035467795066324,4.758599128231795,4.760384228743728
1748023042.33087,1.3458164055281507,8.107394330322904,2.267042089227158,3.4890229129765657,3.9147354258380345,2.3999999999999915,0.08915233612060547,-2.143206507448415,4.19265890448487,-0.13295791077283337,4.708685891299769,4.710562665856657
1748023042.4446137,1.4501037788356541,8.100786399872703,2.265161783106499,3.5388660978574698,3.877628929000628,2.3999999999999915,0.004178285598754883,-2.0887623190218156,4.223157470872075,-0.1348382168934923,4.711473978400816,4.713403058712784
1748023042.5602643,1.5595020046441626,8.09601032093994,2.264521351111797,3.576248486119722,3.8590756805819244,2.3999999999999915,0.10447072982788086,-2.0167464814755593,4.236934640358015,-0.13547864888819428,4.692428104639404,4.694383450626326
1748023042.653119,1.6577157789673365,8.087377990780524,2.2665971116861257,3.576248486119722,3.8590756805819244,2.3999999999999915,0.011615991592407227,-1.9185327071523854,4.2283023101986,-0.13340288831386582,4.6432002083524555,4.645116199349029
1748023042.765385,1.7663228720303579,8.08070216020755,2.2685657750935597,3.6011700782945564,3.8405224321632216,2.3999999999999915,0.08750152587890625,-1.8348472062641985,4.240179728044329,-0.13143422490643175,4.620150256913038,4.622019401942225
1748023042.8693051,1.864068695782823,8.070172409760204,2.2730077463189438,3.6011700782945564,3.8405224321632216,2.3999999999999915,0.0164186954498291,-1.7371013825117334,4.229649977596982,-0.12699225368104772,4.572467621111201,4.574230774524316
1748023042.9781983,1.952581640655609,8.056566179939765,2.280288387165258,3.613630874381973,3.821969183744519,2.5,0.07314491271972656,-1.6610492337263643,4.234596996195245,-0.21971161283474183,4.548724686881889,4.55402782928071
1748023043.086238,2.0552032872055825,8.041515650120111,2.288754836586222,3.613630874381973,3.821969183744519,2.5,0.034894704818725586,-1.5584275871763906,4.219546466375592,-0.21124516341377797,4.498140607670592,4.503098205173954
1748023043.2058146,2.148317691810835,8.023340912333666,2.3049164097703225,3.62609167046939,3.821969183744519,2.5999999999999943,0.04078960418701172,-1.477773978658555,4.201371728589146,-0.2950835902296718,4.45368839657519,4.463453221331139
1748023043.3016813,2.223952051647032,8.002392251881552,2.3277486237846023,3.62609167046939,3.821969183744519,2.5999999999999943,0.05507707595825195,-1.4021396188223578,4.180423068137033,-0.27225137621539197,4.409300685968644,4.417697743297376
1748023043.4112208,2.311015857944529,7.978060627415125,2.3508532688519828,3.613630874381973,3.8034159353258152,2.700000000000003,0.03966498374938965,-1.3026150164374442,4.17464469208931,-0.3491467311480201,4.373152659836811,4.387068226744271
1748023043.512239,2.4022757957795697,7.951995180832071,2.371431155734382,3.613630874381973,3.8034159353258152,2.700000000000003,0.061353206634521484,-1.2113550786024034,4.148579245506256,-0.3285688442656207,4.321815692819523,4.334287527163275
1748023043.629376,2.4728194963650303,7.927767742824251,2.38587712822248,3.613630874381973,3.8034159353258152,2.799999999999997,0.025280237197875977,-1.1408113780169429,4.124351807498436,-0.41412287177751717,4.27922054026531,4.299212274958959
1748023043.743963,2.5468159102230246,7.9015215842252715,2.392807589818219,3.613630874381973,3.8034159353258152,2.799999999999997,0.08930683135986328,-1.0668149641589486,4.098105648899456,-0.4071924101817781,4.2346858298219825,4.254217875967889
1748023043.8639848,2.6300049641685384,7.874991057851325,2.396981720877101,3.5887092822071387,3.821969183744519,3.0,0.0005676746368408203,-0.9587043180386003,4.053021874106806,-0.6030182791228991,4.164864977572995,4.2082931606971545
1748023043.9538674,2.7006774849113313,7.8494453075056185,2.3960928011402762,3.576248486119722,3.821969183744519,3.0999999999999943,0.08819222450256348,-0.8755710012083906,4.027476123761099,-0.7039071988597181,4.121551710900009,4.181228748852343
1748023044.086804,2.7688838743135626,7.826483426126529,2.393316982708226,3.576248486119722,3.821969183744519,3.0999999999999943,0.044744253158569336,-0.8073646118061593,4.00451424238201,-0.7066830172917684,4.085091422947261,4.145765649523122
1748023044.1642995,2.83203985325547,7.804241458825047,2.3877538535679808,3.5637876900323042,3.821969183744519,3.299999999999997,0.08446383476257324,-0.7317478367768344,3.9822722750805277,-0.9122461464320164,4.0489439820158815,4.150438579377206
1748023044.2764604,2.9010364298723275,7.782502238599847,2.384072251329527,3.5637876900323042,3.821969183744519,3.299999999999997,0.027697086334228516,-0.6627512601599768,3.9605330548553277,-0.91592774867047,4.01560223521271,4.11873584394895
1748023044.3962872,2.953143656662874,7.762256354401842,2.380618996131482,3.5513268939448874,3.8405224321632216,3.5,0.05068778991699219,-0.5981832372820133,3.9217339222386203,-1.1193810038685181,3.9670921519675217,4.121993931827653
1748023044.4833634,3.004695235975376,7.7428339434218145,2.3775851767010807,3.5513268939448874,3.8405224321632216,3.5,0.036388397216796875,-0.5466316579695114,3.902311511258593,-1.1224148232989193,3.9404113110684045,4.097152222697732
1748023044.5615563,3.048084090967624,7.72323274822358,2.37431193106171,3.526405301770053,3.8405224321632216,3.5999999999999943,0.10401511192321777,-0.47832121080242906,3.8827103160603587,-1.2256880689382843,3.9120621900916954,4.099578249220606
1748023044.6607974,3.0892218180483653,7.703114700043521,2.3711270670663454,3.526405301770053,3.8405224321632216,3.5999999999999943,0.0047740936279296875,-0.4371834837216877,3.8625922678802995,-1.228872932933649,3.8872546130048784,4.076870995214915
1748023044.7621737,3.123406117395806,7.683962981393648,2.369935815593374,3.501483709063983,3.8590756805819244,3.799999999999997,0.09291219711303711,-0.3780775916681769,3.824887300811724,-1.430064184406623,3.8435277453444257,4.100949780325892
1748023044.8666906,3.157070542164231,7.66466494948623,2.3677922893261036,3.501483709063983,3.8590756805819244,3.799999999999997,0.011604785919189453,-0.3444131668997521,3.805589268904306,-1.4322077106738935,3.821142514109298,4.080728983851694
1748023044.9630218,3.1932183014470112,7.6477970670758,2.365424958036689,3.476562116889149,3.877628929000628,4.0,0.08782458305358887,-0.2833438154421377,3.7701681380751717,-1.634575041963311,3.7808003791666276,4.119015304040017
1748023045.0819416,3.218533718981245,7.632825442672619,2.3627660312140537,3.476562116889149,3.877628929000628,4.0,0.031095266342163086,-0.2580283979079039,3.755196513671991,-1.6372339687859463,3.76405094418516,4.104706393759215
1748023045.1773312,3.2366440607193816,7.620346528093066,2.363583325031292,3.451640524714315,3.877628929000628,4.200000000000003,0.07065320014953613,-0.21499646399493333,3.7427175990924377,-1.836416674968711,3.7488876358310055,4.174516104914403
1748023045.3015797,3.2597745929831383,7.604339308602768,2.372416161607815,3.451640524714315,3.877628929000628,4.200000000000003,0.05359530448913574,-0.1918659317311766,3.7267103796021397,-1.8275838383921879,3.7316461232535696,4.155146865701105
1748023045.364539,3.276037611554816,7.593195091937773,2.389607896930228,3.414258136452063,3.8961821774193313,4.3999999999999915,0.09194064140319824,-0.138220524897247,3.6970129145184414,-2.0103921030697633,3.699595843280589,4.210544597994929
1748023045.4519472,3.28538699711725,7.584719947543398,2.411948434876837,3.414258136452063,3.8961821774193313,4.3999999999999915,0.004532337188720703,-0.1288711393348132,3.688537770124067,-1.9880515651231545,3.6907883510417228,4.1921674200553944
1748023045.583595,3.294235702225187,7.576099929990924,2.4397305714129973,3.3768757481898124,3.8961821774193313,4.599999999999994,0.08157086372375488,-0.08264004596462549,3.679917752571593,-2.160269428586997,3.6808455608580757,4.267948927409534
1748023045.646358,3.298842439639955,7.569422673495652,2.472191805752294,3.3768757481898124,3.8961821774193313,4.599999999999994,0.01880788803100586,-0.07803330854985724,3.6732404960763203,-2.1278081942477005,3.6740692616305224,4.2457452409165946
1748023045.7494214,3.301473523034641,7.560358967015809,2.5069720441125707,3.3768757481898124,3.8961821774193313,4.599999999999994,0.08425545692443848,-0.07540222515517137,3.6641767895964774,-2.0930279558874236,3.6649525291572194,4.220502702890046
1748023045.8421392,3.3023927269066427,7.554118457179868,2.542064516399897,3.3394933599275602,3.9147354258380345,4.799999999999997,0.007630109786987305,-0.037100633020917595,3.6393830313418336,-2.2579354836001,3.639572132241567,4.283078093368115
1748023045.952255,3.3038561905335904,7.548555403887491,2.582057272570292,3.289650175046656,3.9147354258380345,4.8999999999999915,0.09764385223388672,0.014206015486934565,3.6338199780494564,-2.3179427274296995,3.633847746362988,4.310186530927821
1748023046.073673,3.3071863713397534,7.5408139238504575,2.6339681530348535,3.289650175046656,3.9147354258380345,4.8999999999999915,0.023774147033691406,0.01753619629309755,3.626078498012423,-2.266031846965138,3.6261209014494344,4.275938858705617
1748023046.1535175,3.3079717816760024,7.539229208445491,2.7006003952167963,3.252267786784405,3.9332886742567377,5.099999999999994,0.10022258758544922,0.055703994891597386,3.605940534188753,-2.399399604783198,3.606370761742663,4.331631163267034
1748023046.2703097,3.304780024506691,7.537582237329254,2.7771226868408965,3.252267786784405,3.9332886742567377,5.099999999999994,0.01656961441040039,0.05251223772228597,3.604293563072516,-2.322877313159098,3.604676077529932,4.288292041816392
1748023046.3709953,3.299601842491043,7.534329319988984,2.857238631756128,3.202424602434736,3.9518419226754404,5.299999999999997,0.07795834541320801,0.09717724005630712,3.582487397313544,-2.442761368243869,3.583805152054912,4.337135283811192
1748023046.4779396,3.2897033294073097,7.531761651010285,2.9373253420008663,3.202424602434736,3.9518419226754404,5.299999999999997,0.028985977172851562,0.08727872697257366,3.5799197283348447,-2.362674657999131,3.5809835014284808,4.290183489905099
1748023046.5720809,3.278648575658803,7.5313154071826105,3.0102424374612777,3.1775030102599024,3.988948419512847,5.5,0.10015487670898438,0.1011455653989004,3.5423669876697637,-2.4897575625387223,3.543810703287129,4.3309914593486765
1748023046.706657,3.2708689999605163,7.527023199546811,3.0837528392253817,3.1775030102599024,3.988948419512847,5.5,0.03442120552062988,0.09336598970061383,3.538074780033964,-2.4162471607746183,3.539306479685697,4.285433548556851
1748023046.8114426,3.2618478638905763,7.527011737019954,3.159785373279404,3.140120621997651,4.026054917141225,5.599999999999994,0.05737757682800293,0.12172724189292516,3.500956819878729,-2.44021462672059,3.5030723909268904,4.26921112156981
1748023046.914693,3.253849743828866,7.528672497040596,3.2339650125390027,3.140120621997651,4.026054917141225,5.599999999999994,0.04587292671203613,0.11372912183121464,3.50261757989937,-2.3660349874609916,3.5044634716561993,4.2284022734435
1748023047.0511303,3.2475564410995794,7.5288870703811455,3.311776939488229,3.1151990298228163,4.063161413978632,5.799999999999997,0.003779888153076172,0.13235741127676315,3.4657256564025136,-2.488223060511768,3.4682521260379153,4.268492334376281
1748023047.134192,3.2433364479289466,7.529775228522098,3.39151226224681,3.1151990298228163,4.063161413978632,5.799999999999997,0.08684158325195312,0.12813741810613033,3.466613814543466,-2.408487737753187,3.468981195841584,4.223108300767335
1748023047.2612872,3.2402867824896937,7.529454703229661,3.475930542143951,3.1027382337353995,4.1188211592347415,5.8999999999999915,0.013450384140014648,0.13754854875429423,3.410633543994919,-2.4240694578560404,3.413406037184524,4.186580168968251
1748023047.319646,3.2345351250762633,7.531611331950664,3.5578245012801943,3.1027382337353995,4.1188211592347415,5.8999999999999915,0.07180905342102051,0.1317968913408638,3.4127901727159227,-2.342175498719797,3.415334124731209,4.1412912539879185
1748023047.438666,3.2273166507614377,7.533757643480243,3.648374423144973,3.0902774376479827,4.17448090449085,5.8999999999999915,0.009298563003540039,0.13703921311345502,3.3592767389893927,-2.2516255768550186,3.3620707837649646,4.046398113556507
1748023047.5413728,3.2191127640374155,7.53648087277665,3.742649521335599,3.0902774376479827,4.17448090449085,5.8999999999999915,0.09340810775756836,0.12883532638943285,3.3619999682858,-2.1573504786643927,3.364467614360345,3.9967240855321844
1748023047.6847415,3.206251202735306,7.540482651775889,3.8401782052212425,3.0902774376479827,4.248693898165664,5.8999999999999915,0.017699480056762695,0.11597376508732316,3.2917887536102253,-2.059821794778749,3.2938310692236916,3.884866656505579
1748023047.737913,3.1948083152502633,7.5421090898473295,3.937862844391829,3.0902774376479827,4.248693898165664,5.8999999999999915,0.07087087631225586,0.10453087760228064,3.2934151916816656,-1.9621371556081626,3.295073645485315,3.835034882056482
1748023047.841192,3.184007791740463,7.542218525648536,4.037225002885873,3.1027382337353995,4.304353643421773,5.8999999999999915,0.015132904052734375,0.0812695580050633,3.2378648822267637,-1.8627749971141183,3.2388846439192105,3.7363490771726853
1748023047.9623084,3.169407811668769,7.541662433254174,4.135536190429858,3.1151990298228163,4.378566637887558,5.8999999999999915,0.09461617469787598,0.0542087818459529,3.1630957953666163,-1.7644638095701337,3.163560273283123,3.6223536737842066
1748023048.0828366,3.154999003351154,7.5412830519395015,4.232880235815671,3.1151990298228163,4.378566637887558,5.8999999999999915,0.025912046432495117,0.03979997352833786,3.1627164140519435,-1.6671197641843207,3.1629668277752203,3.5754226969325495
1748023048.1887,3.1437365866511726,7.539132138214072,4.327603913003224,3.1276598259102344,4.452779631562371,5.8999999999999915,0.06908154487609863,0.016076760740938223,3.086352506651701,-1.5723960869967675,3.0863943781621876,3.4638504170870172
1748023048.3077464,3.1281773152959005,7.537827377671391,4.420978638913544,3.1276598259102344,4.452779631562371,5.8999999999999915,0.04996490478515625,0.0005174893856660923,3.08504774610902,-1.4790213610864473,3.0850477895111466,3.4212605937165352
