timestamp,latitude,longitude,altitude,status,service
1748023041.44984,47.807551833333335,-52.78619283333333,49.599999999999994,2,1
1748023041.6533103,47.807551333333336,-52.786191333333335,49.599999999999994,2,1
1748023041.8573775,47.807551,-52.78619,49.599999999999994,2,1
1748023042.0521095,47.807550666666664,-52.786188833333334,49.599999999999994,2,1
1748023042.2417176,47.80755033333333,-52.786188,49.599999999999994,2,1
1748023042.448792,47.80755,-52.78618733333333,49.599999999999994,2,1
1748023042.664735,47.80754983333333,-52.78618683333333,49.599999999999994,2,1
1748023042.8528864,47.80754966666667,-52.7861865,49.599999999999994,2,1
1748023043.0513432,47.8075495,-52.78618633333333,49.7,2,1
1748023043.2466042,47.8075495,-52.78618616666667,49.8,2,1
1748023043.4508858,47.807549333333334,-52.78618633333333,49.900000000000006,2,1
1748023043.6546562,47.807549333333334,-52.78618633333333,50.0,2,1
1748023043.8634171,47.8075495,-52.786186666666666,50.2,2,1
1748023044.0420597,47.8075495,-52.78618683333333,50.3,2,1
1748023044.2487633,47.8075495,-52.786187,50.5,2,1
1748023044.446975,47.80754966666667,-52.786187166666664,50.7,2,1
1748023044.6655715,47.80754966666667,-52.7861875,50.8,2,1
1748023044.8550858,47.80754983333333,-52.78618783333334,51.0,2,1
1748023045.0508463,47.80755,-52.78618816666667,51.2,2,1
1748023045.2479844,47.80755,-52.7861885,51.400000000000006,2,1
1748023045.4564795,47.807550166666665,-52.786189,51.599999999999994,2,1
1748023045.665166,47.807550166666665,-52.7861895,51.8,2,1
1748023045.8497694,47.80755033333333,-52.78619,52.0,2,1
1748023046.0498989,47.80755033333333,-52.78619066666667,52.099999999999994,2,1
1748023046.25374,47.8075505,-52.78619116666667,52.3,2,1
1748023046.4489536,47.807550666666664,-52.78619183333333,52.5,2,1
1748023046.6722357,47.807551,-52.786192166666666,52.7,2,1
1748023046.8688202,47.807551333333336,-52.786192666666665,52.8,2,1
1748023047.0473504,47.80755166666667,-52.786193,53.0,2,1
1748023047.2478368,47.80755216666667,-52.78619316666666,53.099999999999994,2,1
1748023047.4479647,47.807552666666666,-52.78619333333333,53.099999999999994,2,1
1748023047.667042,47.80755333333333,-52.78619333333333,53.099999999999994,2,1
1748023047.856325,47.80755383333333,-52.78619316666666,53.099999999999994,2,1
1748023048.0569246,47.8075545,-52.786193,53.099999999999994,2,1
1748023048.2577815,47.80755516666667,-52.78619283333333,53.099999999999994,2,1
1748023048.452687,47.80755583333333,-52.78619283333333,53.099999999999994,2,1
1748023048.6708663,47.80755666666667,-52.786192666666665,53.099999999999994,2,1
1748023048.8557906,47.8075575,-52.7861925,53.2,2,1
1748023049.053045,47.80755833333333,-52.78619233333333,53.2,2,1
1748023049.250786,47.80755933333333,-52.786192166666666,53.3,2,1
1748023049.447116,47.8075605,-52.78619183333333,53.3,2,1
1748023049.6537097,47.807561666666665,-52.786191333333335,53.3,2,1
1748023049.8549933,47.807562833333336,-52.786191,53.400000000000006,2,1
1748023050.0498097,47.807564,-52.78619066666667,53.400000000000006,2,1
1748023050.2488096,47.8075655,-52.78619033333333,53.400000000000006,2,1
1748023050.4515352,47.80756683333333,-52.78618983333333,53.5,2,1
1748023050.6626723,47.8075685,-52.7861895,53.5,2,1
1748023050.852805,47.807570166666665,-52.78618933333333,53.599999999999994,2,1
1748023051.0584517,47.807571833333334,-52.78618916666667,53.599999999999994,2,1
1748023051.242645,47.80757366666667,-52.786188833333334,53.7,2,1
1748023051.4481175,47.807575666666665,-52.786188833333334,53.8,2,1
1748023051.653232,47.80757766666667,-52.786188833333334,53.8,2,1
1748023051.852668,47.80757966666667,-52.786188833333334,53.900000000000006,2,1
1748023052.050792,47.80758183333333,-52.786188833333334,53.900000000000006,2,1
1748023052.2484043,47.80758383333333,-52.786189,53.900000000000006,2,1
1748023052.4476867,47.807586,-52.786189,53.900000000000006,2,1
1748023052.6667275,47.80758816666667,-52.786188833333334,53.900000000000006,2,1
1748023052.8710375,47.80759033333333,-52.78618866666667,53.900000000000006,2,1
1748023053.0448847,47.8075925,-52.7861885,53.900000000000006,2,1
1748023053.2593448,47.80759466666667,-52.7861885,53.900000000000006,2,1
1748023053.4501708,47.80759666666667,-52.7861885,54.0,2,1
1748023053.6514797,47.80759883333333,-52.7861885,54.0,2,1
1748023053.8571286,47.80760083333333,-52.786188333333335,54.0,2,1
1748023054.050453,47.807602833333334,-52.786188,54.0,2,1
1748023054.254636,47.807604833333336,-52.78618766666666,54.0,2,1
1748023054.449149,47.807606666666665,-52.786187166666664,54.0,2,1
1748023054.6670842,47.8076085,-52.786186666666666,54.0,2,1
1748023054.8532162,47.807610333333336,-52.786185833333334,54.0,2,1
1748023055.053265,47.807612166666665,-52.78618483333333,54.0,2,1
1748023055.2477095,47.807614,-52.786184,54.0,2,1
1748023055.447492,47.80761583333334,-52.786183,54.0,2,1
1748023055.6530335,47.80761783333333,-52.78618216666667,54.0,2,1
1748023055.8531206,47.807619833333334,-52.786181166666665,54.0,2,1
1748023056.049096,47.807621833333336,-52.786180333333334,54.0,2,1
1748023056.2560306,47.80762383333333,-52.7861795,54.0,2,1
1748023056.4563541,47.80762566666667,-52.78617883333333,54.0,2,1
1748023056.6580756,47.80762766666667,-52.786178166666666,54.0,2,1
1748023056.859734,47.807629666666664,-52.78617783333333,54.0,2,1
1748023057.048662,47.8076315,-52.78617766666667,53.900000000000006,2,1
1748023057.2655935,47.80763316666667,-52.78617783333333,53.900000000000006,2,1
1748023057.4491866,47.807635,-52.786178,53.900000000000006,2,1
1748023057.6554632,47.80763666666667,-52.7861785,54.0,2,1
1748023057.8559847,47.80763816666666,-52.78617916666666,54.0,2,1
1748023058.0538695,47.80763966666667,-52.78618,54.0,2,1
1748023058.2504609,47.80764116666667,-52.786181,54.0,2,1
1748023058.4499674,47.8076425,-52.786182,54.0,2,1
1748023058.6687393,47.807643666666664,-52.78618316666667,54.0,2,1
1748023058.8624456,47.807644833333335,-52.78618433333333,54.0,2,1
1748023059.0565233,47.80764583333333,-52.7861855,54.0,2,1
1748023059.2522278,47.80764683333334,-52.78618683333333,54.0,2,1
1748023059.4533787,47.80764766666667,-52.786188333333335,54.0,2,1
1748023059.6530836,47.80764833333333,-52.78618983333333,54.0,2,1
1748023059.8563976,47.807649166666664,-52.786191333333335,54.0,2,1
1748023060.056653,47.807649833333336,-52.786193,54.0,2,1
1748023060.2455502,47.8076505,-52.78619466666667,54.0,2,1
1748023060.4513378,47.807651,-52.786196333333336,54.0,2,1
1748023060.666414,47.807651666666665,-52.786198,54.0,2,1
1748023060.8585036,47.807652166666664,-52.78619966666667,53.900000000000006,2,1
1748023061.0490732,47.80765266666667,-52.78620133333333,53.900000000000006,2,1
1748023061.2488155,47.807653,-52.78620266666667,53.900000000000006,2,1
1748023061.4511645,47.8076535,-52.7862035,53.900000000000006,2,1
1748023061.6541162,47.807654166666666,-52.786204,53.900000000000006,2,1
1748023061.852853,47.80765483333333,-52.786204,53.900000000000006,2,1
1748023062.0424328,47.8076555,-52.78620333333333,53.900000000000006,2,1
1748023062.248878,47.807656333333334,-52.7862025,53.900000000000006,2,1
1748023062.4508348,47.80765733333333,-52.78620133333333,53.900000000000006,2,1
1748023062.6683505,47.807658333333336,-52.7862,53.900000000000006,2,1
1748023062.8547256,47.8076595,-52.786198666666664,53.900000000000006,2,1
1748023063.0475833,47.8076605,-52.7861975,53.900000000000006,2,1
1748023063.247267,47.80766166666667,-52.786196333333336,53.900000000000006,2,1
1748023063.4550323,47.807663,-52.786195166666666,53.900000000000006,2,1
1748023063.6554675,47.80766416666667,-52.786194333333334,53.8,2,1
1748023063.8468323,47.8076655,-52.78619366666667,53.8,2,1
1748023064.0498233,47.80766666666667,-52.786193,53.8,2,1
1748023064.252617,47.807668,-52.786192666666665,53.8,2,1
1748023064.4498832,47.80766916666666,-52.78619233333333,53.8,2,1
1748023064.6660984,47.807670333333334,-52.786192166666666,53.8,2,1
1748023064.8591971,47.807671666666664,-52.786192,53.8,2,1
1748023065.048724,47.807672833333335,-52.786192,53.8,2,1
1748023065.2479553,47.807674166666665,-52.786192166666666,53.8,2,1
1748023065.4552863,47.807675333333336,-52.78619233333333,53.8,2,1
1748023065.6457167,47.807676666666666,-52.786192666666665,53.900000000000006,2,1
1748023065.8563979,47.80767783333334,-52.78619316666666,53.900000000000006,2,1
1748023066.0492194,47.80767916666667,-52.78619366666667,53.900000000000006,2,1
1748023066.2473,47.807680500000004,-52.78619416666667,54.0,2,1
1748023066.4485335,47.80768183333333,-52.78619483333333,54.0,2,1
1748023066.6639357,47.80768316666666,-52.7861955,54.0,2,1
1748023066.852247,47.8076845,-52.786196333333336,54.099999999999994,2,1
1748023067.0483944,47.80768583333333,-52.786197333333334,54.099999999999994,2,1
1748023067.2469623,47.807687333333334,-52.786198166666665,54.2,2,1
1748023067.4417567,47.807688666666664,-52.786199333333336,54.3,2,1
1748023067.653701,47.80769016666667,-52.78620033333333,54.3,2,1
1748023067.854019,47.8076915,-52.7862015,54.400000000000006,2,1
1748023068.0538285,47.80769316666667,-52.78620266666667,54.5,2,1
1748023068.2474134,47.80769466666667,-52.78620383333333,54.599999999999994,2,1
1748023068.4583766,47.80769633333333,-52.78620516666667,54.599999999999994,2,1
1748023068.6722713,47.807698,-52.7862065,54.7,2,1
1748023068.8581083,47.807699666666664,-52.786208,54.8,2,1
1748023069.0512762,47.807701333333334,-52.7862095,54.900000000000006,2,1
1748023069.2486556,47.80770316666667,-52.78621116666667,54.900000000000006,2,1
1748023069.4491012,47.807705,-52.78621283333333,55.0,2,1
1748023069.659149,47.807706833333334,-52.7862145,55.099999999999994,2,1
1748023069.8570623,47.8077085,-52.786216333333336,55.099999999999994,2,1
1748023070.0526786,47.80771033333333,-52.786218166666664,55.2,2,1
1748023070.248509,47.80771216666667,-52.786220166666666,55.3,2,1
1748023070.4555178,47.80771383333333,-52.78622216666667,55.400000000000006,2,1
1748023070.669522,47.8077155,-52.78622416666666,55.5,2,1
1748023070.8549063,47.807717,-52.786226166666665,55.599999999999994,2,1
1748023071.044504,47.8077185,-52.78622816666667,55.599999999999994,2,1
1748023071.2493482,47.80772,-52.78623016666667,55.7,2,1
1748023071.452205,47.80772133333333,-52.78623233333333,55.8,2,1
1748023071.657143,47.80772266666666,-52.78623433333333,55.900000000000006,2,1
1748023071.8572245,47.807724,-52.7862365,56.0,2,1
1748023072.0594234,47.807725166666664,-52.78623866666667,56.0,2,1
1748023072.25699,47.807726333333335,-52.786240666666664,56.099999999999994,2,1
1748023072.4593675,47.807727666666665,-52.78624283333333,56.2,2,1
1748023072.6650407,47.80772866666667,-52.786245,56.2,2,1
1748023072.858097,47.80772983333333,-52.78624716666667,56.3,2,1
1748023073.0507483,47.807731,-52.78624933333333,56.3,2,1
1748023073.2498055,47.807732,-52.7862515,56.400000000000006,2,1
1748023073.4593973,47.807733,-52.78625366666667,56.5,2,1
1748023073.653419,47.80773383333333,-52.786255833333335,56.5,2,1
1748023073.8565807,47.807734833333335,-52.786258,56.5,2,1
1748023074.0525262,47.80773583333333,-52.786260166666665,56.599999999999994,2,1
1748023074.251736,47.80773666666666,-52.78626216666667,56.599999999999994,2,1
1748023074.4477224,47.8077375,-52.78626416666667,56.599999999999994,2,1
1748023074.6549911,47.80773833333333,-52.78626633333333,56.599999999999994,2,1
1748023074.8516135,47.807739,-52.78626833333333,56.599999999999994,2,1
1748023075.0613008,47.80773966666667,-52.78627016666667,56.599999999999994,2,1
1748023075.24637,47.807740333333335,-52.78627216666667,56.599999999999994,2,1
1748023075.4473972,47.807741166666666,-52.786274,56.599999999999994,2,1
1748023075.6546412,47.80774183333333,-52.78627566666667,56.599999999999994,2,1
1748023075.8521242,47.8077425,-52.786277166666665,56.599999999999994,2,1
1748023076.0520651,47.807743333333335,-52.7862785,56.599999999999994,2,1
1748023076.2520585,47.807744166666666,-52.786279666666665,56.599999999999994,2,1
1748023076.4435215,47.807745,-52.786280833333336,56.5,2,1
1748023076.6667306,47.807745833333335,-52.786281833333334,56.5,2,1
1748023076.8537426,47.80774683333333,-52.786282666666665,56.5,2,1
1748023077.0529516,47.80774783333333,-52.7862835,56.5,2,1
1748023077.2549694,47.807748833333335,-52.786284333333334,56.5,2,1
1748023077.4482903,47.80775,-52.786285,56.599999999999994,2,1
1748023077.6551976,47.807751333333336,-52.786285666666664,56.599999999999994,2,1
1748023077.8595228,47.807752666666666,-52.78628616666666,56.599999999999994,2,1
1748023078.057485,47.807754,-52.78628666666667,56.599999999999994,2,1
1748023078.2440407,47.8077555,-52.78628716666667,56.7,2,1
1748023078.45669,47.807757,-52.7862875,56.7,2,1
1748023078.6669712,47.8077585,-52.78628783333333,56.8,2,1
1748023078.8547301,47.80776,-52.78628833333333,56.900000000000006,2,1
1748023079.0492222,47.807761666666664,-52.786288666666664,57.0,2,1
1748023079.2546208,47.807763333333334,-52.78628883333333,57.0,2,1
1748023079.4545665,47.80776516666667,-52.78628916666667,57.099999999999994,2,1
1748023079.6595302,47.807767,-52.7862895,57.2,2,1
1748023079.8531773,47.807768833333334,-52.78628966666667,57.3,2,1
1748023080.0478668,47.80777066666667,-52.78629,57.3,2,1
1748023080.2785182,47.8077725,-52.78629033333333,57.400000000000006,2,1
1748023080.4648638,47.807774333333334,-52.786290666666666,57.5,2,1
1748023080.6643312,47.80777633333334,-52.786291,57.5,2,1
1748023080.8675501,47.807778166666665,-52.78629133333333,57.599999999999994,2,1
1748023081.0698435,47.80778016666667,-52.78629183333334,57.7,2,1
1748023081.2631364,47.80778216666667,-52.786292333333336,57.7,2,1
1748023081.4503856,47.807784166666664,-52.786292833333334,57.8,2,1
1748023081.6661568,47.807786166666666,-52.78629333333333,57.8,2,1
1748023081.8476055,47.80778816666667,-52.786294,57.8,2,1
1748023082.049071,47.80779016666666,-52.78629466666667,57.8,2,1
1748023082.2492504,47.807792166666665,-52.7862955,57.900000000000006,2,1
1748023082.4479237,47.807794,-52.786296166666666,57.900000000000006,2,1
1748023082.6778011,47.8077955,-52.786297,57.900000000000006,2,1
1748023082.8557377,47.807797,-52.786297833333336,57.900000000000006,2,1
1748023083.0565805,47.807798166666664,-52.7862985,57.900000000000006,2,1
1748023083.2502985,47.807799,-52.786299166666666,57.900000000000006,2,1
1748023083.448773,47.807799833333334,-52.78629983333333,57.900000000000006,2,1
1748023083.64794,47.80780033333333,-52.7863005,57.900000000000006,2,1
1748023083.8661916,47.807800666666665,-52.78630116666667,57.900000000000006,2,1
1748023084.0482464,47.80780083333333,-52.78630183333333,57.900000000000006,2,1
1748023084.2487988,47.807800666666665,-52.78630233333333,57.900000000000006,2,1
1748023084.460302,47.8078005,-52.786303,57.900000000000006,2,1
1748023084.6846466,47.80780016666667,-52.786303333333336,57.900000000000006,2,1
1748023084.8658695,47.807799833333334,-52.78630366666667,57.8,2,1
1748023085.05812,47.80779916666667,-52.786304,57.8,2,1
1748023085.2491393,47.80779866666666,-52.786304,57.8,2,1
1748023085.4440486,47.807798,-52.786304,57.8,2,1
1748023085.6603065,47.80779733333333,-52.786304,57.8,2,1
1748023085.856999,47.8077965,-52.786303833333335,57.8,2,1
1748023086.0475352,47.80779583333333,-52.7863035,57.8,2,1
1748023086.2491453,47.807795166666665,-52.78630316666667,57.8,2,1
1748023086.4497519,47.807794333333334,-52.786303,57.8,2,1
1748023086.682733,47.80779366666667,-52.7863025,57.8,2,1
1748023086.859498,47.80779283333333,-52.786302166666665,57.8,2,1
1748023087.0496228,47.807792,-52.78630183333333,57.8,2,1
1748023087.2401083,47.807791,-52.7863015,57.8,2,1
1748023087.457277,47.80779016666666,-52.78630116666667,57.8,2,1
1748023087.7081554,47.80778933333333,-52.786300833333335,57.8,2,1
1748023087.8558102,47.80778866666667,-52.7863005,57.8,2,1
1748023088.0534348,47.807787833333336,-52.78630033333334,57.8,2,1
1748023088.2548387,47.807787166666664,-52.7863,57.8,2,1
1748023088.448682,47.80778633333333,-52.786299666666665,57.8,2,1
1748023088.681097,47.80778566666667,-52.7862995,57.8,2,1
1748023088.858774,47.807785,-52.78629933333333,57.8,2,1
1748023089.0406895,47.8077845,-52.786299166666666,57.8,2,1
1748023089.248936,47.807784,-52.786299166666666,57.8,2,1
1748023089.4515738,47.807783666666666,-52.786299166666666,57.8,2,1
1748023089.6548457,47.8077835,-52.78629933333333,57.8,2,1
1748023089.8627577,47.80778333333333,-52.786299666666665,57.8,2,1
1748023090.0563953,47.8077835,-52.7863,57.8,2,1
1748023090.2477498,47.807783666666666,-52.7863005,57.8,2,1
1748023090.448752,47.807784166666664,-52.786301333333334,57.8,2,1
1748023090.678407,47.80778466666667,-52.786302166666665,57.8,2,1
1748023090.8546011,47.8077855,-52.786303333333336,57.8,2,1
1748023091.0553713,47.80778633333333,-52.7863045,57.8,2,1
1748023091.2499254,47.80778733333333,-52.78630583333333,57.8,2,1
1748023091.4505644,47.8077885,-52.78630733333333,57.8,2,1
1748023091.6570535,47.80778983333333,-52.78630916666667,57.8,2,1
1748023091.8551695,47.807791,-52.78631083333333,57.8,2,1
1748023092.0537832,47.8077925,-52.786312833333334,57.8,2,1
1748023092.2486439,47.807794,-52.78631466666667,57.8,2,1
1748023092.4521477,47.807795666666664,-52.786316666666664,57.8,2,1
1748023092.6789615,47.80779733333333,-52.786318666666666,57.7,2,1
1748023092.8592033,47.807799,-52.78632066666667,57.7,2,1
1748023093.0490003,47.80780083333333,-52.78632283333334,57.7,2,1
1748023093.2494738,47.80780266666667,-52.786325,57.7,2,1
1748023093.4510567,47.80780466666667,-52.786327166666666,57.7,2,1
1748023093.6528769,47.807806666666664,-52.786329333333335,57.7,2,1
1748023093.8563037,47.807808666666666,-52.7863315,57.8,2,1
1748023094.0508988,47.807810833333335,-52.786333666666664,57.8,2,1
1748023094.2506063,47.80781283333334,-52.78633583333333,57.900000000000006,2,1
1748023094.4493606,47.80781483333333,-52.786337833333334,58.0,2,1
1748023094.6806507,47.807817,-52.78634,58.0,2,1
1748023094.8552606,47.807819,-52.78634183333333,58.099999999999994,2,1
1748023095.0497108,47.807821,-52.78634366666667,58.099999999999994,2,1
1748023095.2587898,47.807823,-52.78634533333334,58.2,2,1
1748023095.449619,47.807824833333335,-52.786347,58.3,2,1
1748023095.6603527,47.807826666666664,-52.78634866666667,58.3,2,1
1748023095.8685546,47.8078285,-52.78635,58.400000000000006,2,1
1748023096.0483322,47.80783016666667,-52.786351333333336,58.5,2,1
1748023096.2393386,47.80783183333333,-52.786352666666666,58.5,2,1
1748023096.449537,47.8078335,-52.78635383333334,58.599999999999994,2,1
1748023096.6813402,47.80783516666666,-52.786355,58.7,2,1
1748023096.8701472,47.80783683333333,-52.786356,58.8,2,1
1748023097.0492368,47.807838333333336,-52.786357,58.8,2,1
1748023097.2476857,47.80784,-52.786358,58.900000000000006,2,1
1748023097.4457228,47.8078415,-52.786359,59.0,2,1
1748023097.6492367,47.807843,-52.786359833333336,59.0,2,1
1748023097.8546906,47.8078445,-52.7863605,59.099999999999994,2,1
1748023098.0417619,47.807846,-52.78636133333333,59.099999999999994,2,1
1748023098.2493825,47.8078475,-52.786362,59.099999999999994,2,1
1748023098.4500084,47.807849,-52.7863625,59.2,2,1
1748023098.6902223,47.807850333333334,-52.786363,59.2,2,1
1748023098.8527756,47.80785183333333,-52.7863635,59.3,2,1
1748023099.048677,47.80785316666667,-52.78636383333333,59.3,2,1
1748023099.2446043,47.807854666666664,-52.786364166666665,59.3,2,1
1748023099.447171,47.807856,-52.78636433333333,59.3,2,1
1748023099.654149,47.8078575,-52.7863645,59.3,2,1
1748023099.8461347,47.807859,-52.786364666666664,59.400000000000006,2,1
1748023100.0475173,47.80786033333333,-52.786364666666664,59.400000000000006,2,1
1748023100.2492816,47.807861833333334,-52.786364666666664,59.400000000000006,2,1
1748023100.4493475,47.807863166666664,-52.786364666666664,59.400000000000006,2,1
1748023100.6812458,47.8078645,-52.786364666666664,59.400000000000006,2,1
1748023100.8549404,47.80786583333333,-52.786364666666664,59.400000000000006,2,1
1748023101.051556,47.80786716666667,-52.786364666666664,59.5,2,1
1748023101.2497773,47.807868666666664,-52.7863645,59.5,2,1
1748023101.4521432,47.80787,-52.7863645,59.5,2,1
1748023101.645357,47.80787133333333,-52.7863645,59.5,2,1
1748023101.8559704,47.807872833333334,-52.78636433333333,59.5,2,1
1748023102.0571887,47.80787433333333,-52.786364166666665,59.599999999999994,2,1
1748023102.2567127,47.807875833333334,-52.786364,59.599999999999994,2,1
1748023102.447555,47.807877500000004,-52.78636383333333,59.599999999999994,2,1
1748023102.6834571,47.807879166666666,-52.78636383333333,59.599999999999994,2,1
1748023102.8592257,47.807881,-52.78636366666667,59.599999999999994,2,1
1748023103.0506163,47.80788283333333,-52.78636366666667,59.5,2,1
1748023103.2494833,47.80788483333333,-52.78636383333333,59.5,2,1
1748023103.4437149,47.807886833333335,-52.786364,59.5,2,1
1748023103.6546893,47.807889,-52.786364166666665,59.5,2,1
1748023103.8631978,47.807891166666664,-52.786364666666664,59.5,2,1
1748023104.0531404,47.8078935,-52.78636516666667,59.5,2,1
1748023104.2455564,47.80789583333333,-52.78636566666667,59.5,2,1
1748023104.4535878,47.807898,-52.78636633333333,59.599999999999994,2,1
1748023104.6898887,47.807900333333336,-52.78636683333333,59.599999999999994,2,1
1748023104.8553286,47.80790266666666,-52.78636733333333,59.7,2,1
1748023105.0582125,47.80790483333333,-52.78636783333334,59.7,2,1
1748023105.2469842,47.807907,-52.78636816666667,59.8,2,1
1748023105.4643981,47.80790916666667,-52.7863685,59.8,2,1
1748023105.6529179,47.80791133333334,-52.78636866666667,59.900000000000006,2,1
1748023105.8530507,47.8079135,-52.786368833333334,59.900000000000006,2,1
1748023106.0501351,47.8079155,-52.786369,60.0,2,1
1748023106.2468216,47.8079175,-52.78636933333333,60.099999999999994,2,1
1748023106.4560204,47.8079195,-52.786369666666666,60.099999999999994,2,1
1748023106.6855903,47.8079215,-52.78637,60.2,2,1
